Street Address,Suburb,Postcode,Bed,Bath,Car,Land Size (m²),Floor Size (m²),Year Built,Last Rental Price,Last Rental Date,Days on Market,Active Listing,Capital Value,Land Value
1/2 QUINNS ROAD ,"SHIRLEY, CHRISTCHURCH",8013,2,1,2,-,90,1965,480,17-Sep-24,7,FALSE,"$455,000","$230,000"
21 QUINNS ROAD ,"SHIRLEY, CHRISTCHURCH",8013,3,1,2,497,150,1940,480,4-Jan-23,15,FALSE,"$350,000","$255,000"
54 VARDON CRESCENT ,"SHIRLEY, CHRISTCHURCH",8061,3,1,2,612,114,1960,480,29-May-23,7,FALSE,"$570,000","$320,000"
4 TRAVIS ROAD ,"BURWOOD, CHRISTCHURCH",8083,3,3,2,-,150,1990,475,7-Jun-23,7,FALSE,"$580,000","$245,000"
65A CLEVELAND STREET ,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,80,2005,475,7-Mar-23,7,FALSE,"$550,000","$220,000"
1/34 EMMETT STREET ,"SHIRLEY, CHRISTCHURCH",8013,3,1,1,-,123,2015,475,8-Jun-23,8,FALSE,"$600,000","$235,000"
4/20 AJAX STREET ,"BURWOOD, CHRISTCHURCH",8061,2,1,-,96,70,2021,470,12-May-23,7,FALSE,"$555,000","$205,000"
2/294 MAIREHAU ROAD ,"BURWOOD, CHRISTCHURCH",8083,2,1,1,-,108,2000,470,24-May-23,7,FALSE,"$580,000","$270,000"
6/294 MAIREHAU ROAD ,"BURWOOD, CHRISTCHURCH",8083,2,1,1,-,108,2000,470,6-Jun-23,7,FALSE,"$580,000","$270,000"
17/294 MAIREHAU ROAD ,"BURWOOD, CHRISTCHURCH",8083,3,1,1,-,108,2000,470,23-Jun-23,7,FALSE,"$375,000","$270,000"
18/294 MAIREHAU ROAD ,"BURWOOD, CHRISTCHURCH",8083,2,1,1,-,105,2000,470,26-Oct-23,7,FALSE,"$370,000","$270,000"
25/294 MAIREHAU ROAD ,"BURWOOD, CHRISTCHURCH",8083,2,1,1,-,105,2000,470,18-Apr-23,7,FALSE,"$580,000","$270,000"
12 BRIGGS ROAD ,"MAIREHAU, CHRISTCHURCH",8052,3,1,1,607,94,1950,470,14-Jan-23,7,FALSE,"$590,000","$335,000"
100 WARDEN STREET ,"RICHMOND, CHRISTCHURCH",8013,3,1,2,900,120,1945,470,20-Jun-23,7,FALSE,"$665,000","$580,000"
1/10 AMOS PLACE ,"SHIRLEY, CHRISTCHURCH",8061,2,1,1,-,100,1965,470,12-Nov-24,28,TRUE,"$450,000","$265,000"
2/21A QUINNS ROAD ,"SHIRLEY, CHRISTCHURCH",8013,2,1,1,-,90,1975,470,14-Apr-23,7,FALSE,"$435,000","$230,000"
10 ACHILLES STREET ,"BURWOOD, CHRISTCHURCH",8061,2,1,2,759,84,1940,460,27-Aug-24,17,FALSE,"$475,000","$280,000"
5/108 EDWARD AVENUE ,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,50,1970,460,24-Mar-24,7,FALSE,"$370,000","$125,000"
6 AKAROA STREET ,"MAIREHAU, CHRISTCHURCH",8013,2,1,1,739,90,1950,460,20-Feb-24,7,FALSE,"$465,000","$320,000"
31A BRIGGS ROAD ,"MAIREHAU, CHRISTCHURCH",8052,2,1,1,-,100,1970,460,17-Jun-23,7,FALSE,"$430,000","$255,000"
121A FRANCIS AVENUE ,"MAIREHAU, CHRISTCHURCH",8013,4,2,2,885,142,1970,460,13-Oct-23,7,FALSE,"$850,000","$410,000"
4/108 EDWARD AVENUE ,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,50,1970,450,20-Nov-24,25,TRUE,"$370,000","$125,000"
5 DANA PLACE ,"MAIREHAU, CHRISTCHURCH",8013,3,1,1,794,100,1950,450,10-Oct-23,7,FALSE,"$530,000","$275,000"
224A HILLS ROAD ,"MAIREHAU, CHRISTCHURCH",8013,2,1,-,-,58,2000,450,16-Aug-24,7,FALSE,"$430,000","$275,000"
2/443 HILLS ROAD ,"MAIREHAU, CHRISTCHURCH",8052,2,1,1,-,90,1960,450,27-Aug-24,7,FALSE,"$440,000","$250,000"
2/97 WARDEN STREET ,"RICHMOND, CHRISTCHURCH",8013,2,1,1,-,78,2000,450,12-May-23,7,FALSE,"$515,000","$195,000"
2/8 ARAWA STREET ,"SHIRLEY, CHRISTCHURCH",8013,2,1,1,-,100,1965,450,6-Jul-23,7,FALSE,"$395,000","$225,000"
1/81 BRIGGS ROAD ,"SHIRLEY, CHRISTCHURCH",8052,2,1,1,-,94,1970,450,14-Jun-24,7,FALSE,"$510,000","$310,000"
1/17 MARSHLAND ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,1,-,-,100,1920,450,12-Dec-22,8,FALSE,"$215,000","$215,000"
4/10 NEW BRIGHTON ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,2,1,-,80,2022,450,29-Dec-22,41,FALSE,"$580,000","$190,000"
2/9 PLAYER PLACE ,"SHIRLEY, CHRISTCHURCH",8061,2,1,1,-,100,1975,450,4-Mar-23,9,FALSE,"$435,000","$255,000"
119 BURWOOD ROAD ,"BURWOOD, CHRISTCHURCH",8083,3,1,2,809,120,1950,440,20-Jan-23,7,FALSE,"$550,000","$330,000"
2/108 EDWARD AVENUE ,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,50,1970,440,11-Aug-23,7,FALSE,"$370,000","$125,000"
2/56 AYLESFORD STREET ,"MAIREHAU, CHRISTCHURCH",8013,2,1,1,-,64,1970,440,5-Mar-24,7,FALSE,"$375,000","$230,000"
1/148 AYLESFORD STREET ,"MAIREHAU, CHRISTCHURCH",8013,2,1,2,-,65,1970,440,25-Jan-24,7,FALSE,"$475,000","$275,000"
94 RISELAW STREET ,"MAIREHAU, CHRISTCHURCH",8013,3,1,1,759,102,1950,440,9-Jan-23,7,FALSE,"$465,000","$265,000"
20 AVERILL STREET ,"RICHMOND, CHRISTCHURCH",8013,3,1,1,694,154,1920,440,29-Jan-24,7,FALSE,"$710,000","$340,000"
52B MARSHLAND ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,1,-,-,68,2018,440,14-Aug-23,7,FALSE,"$455,000","$215,000"
1/23 CHILTON DRIVE ,"MAIREHAU, CHRISTCHURCH",8052,2,1,1,-,200,1975,430,2-Mar-23,7,FALSE,"$465,000","$265,000"
64 RISELAW STREET ,"MAIREHAU, CHRISTCHURCH",8013,2,1,-,637,90,1940,430,28-May-24,7,FALSE,"$465,000","$260,000"
177 HILLS ROAD ,"EDGEWARE, CHRISTCHURCH",8013,2,1,1,-,80,2007,420,29-Apr-23,7,FALSE,"$560,000","$150,000"
2/169 STAPLETONS ROAD ,"RICHMOND, CHRISTCHURCH",8013,2,1,1,-,94,1970,420,14-Nov-23,7,FALSE,"$305,000","$265,000"
39 HOPE STREET ,"SHIRLEY, CHRISTCHURCH",8013,2,1,1,627,104,1950,420,12-Mar-24,7,FALSE,"$550,000","$285,000"
4/78 MARSHLAND ROAD ,"SHIRLEY, CHRISTCHURCH",8061,2,1,1,-,100,2015,420,15-Jan-24,7,FALSE,"$530,000","$250,000"
9A ROWE PLACE ,"BURWOOD, CHRISTCHURCH",8061,2,1,1,746,73,1940,410,12-Jun-23,7,FALSE,"$435,000","$365,000"
28 TRAVIS COUNTRY DRIVE ,"BURWOOD, CHRISTCHURCH",8083,5,2,2,811,274,2000,390,7-Jun-24,8,FALSE,"$820,000","$390,000"
2/42 STRATHFIELD AVENUE ,"DALLINGTON, CHRISTCHURCH",8061,2,1,1,-,83,1970,390,9-Jan-23,7,FALSE,"$385,000","$220,000"
23A LAKEWOOD DRIVE ,"BURWOOD, CHRISTCHURCH",8083,3,1,2,923,120,1980,350,1-Mar-23,7,FALSE,"$720,000","$385,000"
26 JEBSON STREET ,"MAIREHAU, CHRISTCHURCH",8013,2,1,2,741,90,1940,350,14-Sep-23,7,FALSE,"$465,000","$265,000"
309 NEW BRIGHTON ROAD ,"BURWOOD, CHRISTCHURCH",8083,4,2,2,607,185,1960,320,20-Mar-23,7,FALSE,"$810,000","$275,000"
8 EMMETT STREET ,"SHIRLEY, CHRISTCHURCH",8013,2,1,2,678,90,1950,310,29-Jun-24,7,FALSE,"$330,000","$265,000"
48 WARRINGTON STREET ,"MAIREHAU, CHRISTCHURCH",8013,4,4,4,777,210,1915,300,20-Nov-24,20,TRUE,"$760,000","$570,000"
