Street Address,Suburb,Postcode,Bed,Bath,Car,Land Size (m²),Floor Size (m²),Year Built,Last Rental Price,Last Rental Date,Days on Market,Active Listing,Capital Value,Land Value
2/16 PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,98,1995,495,1-Jul-23,7,False,"$610,000","$325,000"
25/10 REX STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,-,-,80,2016,495,11-Oct-24,28,False,"$640,000","$305,000"
5/10 TONGA PLACE ,"RICCARTON, CHRISTCHURCH",8041,2,2,1,104,72,2023,495,29-Nov-23,49,False,"$610,000","$210,000"
1/27 BARTLETT STREET ,"RICCARTON, CHRISTCHURCH",8011,1,1,1,65,56,2022,490,5-Dec-24,3,True,"$600,000","$260,000"
3/127 CLARENCE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,84,1970,490,22-Jan-24,7,False,"$495,000","$395,000"
3/136 CLARENCE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,70,1970,490,23-Aug-24,73,False,"$405,000","$265,000"
3/169 CLARENCE STREET ,"RICCARTON, CHRISTCHURCH",8011,3,1,1,-,120,1990,490,24-Mar-23,19,False,"$530,000","$265,000"
1/66 DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,81,1960,490,17-Aug-24,26,False,"$520,000","$340,000"
11C ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,257,90,1990,490,2-Aug-23,7,False,"$520,000","$315,000"
1/32 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,5,4,4,"1,012",280,1970,490,5-Nov-24,7,False,-,-
3/47 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,90,1970,490,18-Apr-23,75,False,"$550,000","$350,000"
17A HARAKEKE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,-,-,85,1955,490,6-Sep-24,7,False,"$530,000","$360,000"
2/28 KONINI STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,110,1970,490,13-Dec-22,7,False,"$640,000","$530,000"
1/41 LYNDON STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,65,1970,490,31-Oct-24,7,False,"$470,000","$350,000"
1/43 LYNDON STREET ,"RICCARTON, CHRISTCHURCH",8041,2,3,4,804,320,1990,490,29-Nov-24,51,True,-,-
2/43 PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,90,1990,490,10-Sep-24,7,False,"$550,000","$325,000"
2/68A PURIRI STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,90,1970,490,12-Jun-23,7,False,"$645,000","$625,000"
106 RATTRAY STREET ,"RICCARTON, CHRISTCHURCH",8041,4,2,1,862,150,1930,490,9-Jan-23,32,False,"$990,000","$760,000"
1/47 DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,80,1970,489,30-Jul-24,7,False,"$460,000","$350,000"
74B ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,183,86,2006,485,28-Nov-23,7,False,"$580,000","$305,000"
2/34 MAXWELL STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,70,1980,485,13-Mar-23,7,False,"$440,000","$430,000"
1/38 MAXWELL STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,2,-,107,1990,485,23-Jul-24,7,False,"$550,000","$350,000"
232 BLENHEIM ROAD ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,739,101,1940,480,30-Sep-23,7,False,"$600,000","$490,000"
4/4 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,3,2,2,-,160,1990,480,7-Feb-23,7,False,"$700,000","$335,000"
3/14 BURDALE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,57,1970,480,14-Sep-24,7,False,"$405,000","$265,000"
2/127 CLARENCE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,107,1970,480,10-Jan-24,7,False,"$480,000","$350,000"
5/136 CLARENCE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,70,1970,480,16-Nov-23,16,False,"$430,000","$305,000"
1/145A CLARENCE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,71,1980,480,27-Aug-24,7,False,"$460,000","$290,000"
4/66 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,90,1970,480,9-Jul-24,7,False,"$445,000","$340,000"
2/19 EUSTON STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,-,120,1990,480,4-Dec-23,7,False,"$640,000","$360,000"
3/34 MONA VALE AVENUE ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,100,1995,480,16-Mar-23,7,False,"$600,000","$330,000"
3/43 PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,90,1990,480,3-May-24,7,False,"$560,000","$340,000"
1/91 PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,206,82,2000,480,14-Nov-24,24,True,"$560,000","$340,000"
91D PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,207,80,2000,480,8-Aug-24,7,False,"$560,000","$340,000"
93 PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,205,82,2000,480,20-Sep-24,7,False,"$560,000","$340,000"
6/74 PICTON AVENUE ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,93,1970,480,22-Feb-23,7,False,"$440,000","$315,000"
3/7 ROTHERHAM STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,91,1970,480,9-May-23,7,False,"$495,000","$290,000"
4/7 ROTHERHAM STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,90,1970,480,26-Nov-24,47,True,"$540,000","$340,000"
2/169 CLARENCE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,124,1990,470,19-Sep-23,7,False,"$550,000","$265,000"
4/3 DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,68,1970,470,9-Apr-24,7,False,"$510,000","$340,000"
17C DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,216,81,2005,470,13-Feb-23,15,False,"$530,000","$325,000"
61 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,2,506,100,1950,470,9-Aug-23,7,False,"$720,000","$660,000"
121B ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,1,-,94,1940,470,25-Oct-23,7,False,"$600,000","$380,000"
1/98 HINAU STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,70,1960,470,3-Sep-24,40,False,"$630,000","$550,000"
3/97 PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,90,1980,470,16-Apr-24,7,False,"$530,000","$335,000"
1/5 ROTHERHAM STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,93,1970,470,28-Sep-24,7,False,"$475,000","$325,000"
1/8 DALLAS STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,102,1990,465,14-Nov-24,24,True,"$550,000","$265,000"
17A BRADSHAW TERRACE ,"RICCARTON, CHRISTCHURCH",8011,2,1,-,-,85,1955,460,4-Aug-23,7,False,"$530,000","$360,000"
2/136 CLARENCE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,70,1975,460,8-Aug-24,7,False,"$460,000","$265,000"
2/15 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,70,1970,460,24-Apr-24,7,False,"$420,000","$325,000"
4/32 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,69,1970,460,5-Sep-24,7,False,"$445,000","$340,000"
109B ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,296,90,1990,460,17-Jan-24,7,False,"$550,000","$360,000"
7/8B HUIA STREET ,"RICCARTON, CHRISTCHURCH",8041,1,1,1,149,52,2023,460,14-Oct-24,35,False,"$490,000","$210,000"
3/3 MAXWELL STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,88,1980,460,7-Aug-23,24,False,"$480,000","$340,000"
3/48 MAXWELL STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,96,1970,460,7-Jul-23,7,False,"$515,000","$380,000"
3/1 NELSON STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,70,1950,460,3-Oct-24,7,False,"$430,000","$325,000"
2/94 PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,92,1970,460,20-Mar-24,7,False,"$460,000","$325,000"
19B PICTON AVENUE ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,181,88,2005,460,29-Apr-23,7,False,"$580,000","$305,000"
2/22 PICTON AVENUE ,"RICCARTON, CHRISTCHURCH",8011,3,1,1,-,106,1970,460,20-Jun-24,7,False,"$490,000","$335,000"
2/179 RICCARTON ROAD ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,100,1990,460,6-Jan-23,7,False,"$430,000","$250,000"
3/16 DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,86,1970,455,24-Jan-23,7,False,"$490,000","$350,000"
2/102 WAINUI STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,100,1990,455,1-Jan-23,2,False,"$475,000","$265,000"
196 BLENHEIM ROAD ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,696,92,1940,450,28-Feb-23,7,False,"$570,000","$495,000"
6/53 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,88,1970,450,30-Sep-24,5,False,"$430,000","$300,000"
4/141 CLARENCE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,112,1990,450,30-Mar-23,7,False,"$570,000","$340,000"
2/145B CLARENCE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,64,1970,450,19-Jun-24,7,False,"$425,000","$350,000"
3/145B CLARENCE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,63,1970,450,31-Oct-23,7,False,"$445,000","$350,000"
1/153 CLARENCE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,54,1975,450,29-Oct-24,7,False,"$410,000","$245,000"
2/48 DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,101,1980,450,16-Feb-23,7,False,"$500,000","$305,000"
67 DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,106,1980,450,3-Dec-24,5,True,"$550,000","$340,000"
11B LYNDON STREET ,"RICCARTON, CHRISTCHURCH",8011,4,2,2,174,156,2010,450,14-Nov-23,7,False,"$690,000","$295,000"
1/12 LYNDON STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,-,-,112,1985,450,8-Jan-24,20,False,"$580,000","$335,000"
2/38 LYNDON STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,69,1970,450,10-Oct-24,7,False,"$470,000","$325,000"
2/69A MANDEVILLE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,80,1960,450,27-Feb-23,7,False,"$420,000","$280,000"
4/69A MANDEVILLE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,80,1960,450,27-Feb-23,7,False,"$420,000","$280,000"
102/24 MATIPO STREET ,"RICCARTON, CHRISTCHURCH",8041,1,1,1,-,51,2024,450,26-Feb-24,8,False,"$505,000","$195,000"
201/24 MATIPO STREET ,"RICCARTON, CHRISTCHURCH",8041,1,1,1,-,50,2024,450,1-Oct-24,7,False,"$510,000","$200,000"
2/24G MATIPO STREET ,"RICCARTON, CHRISTCHURCH",8041,1,1,1,-,51,2024,450,21-Oct-24,7,False,"$500,000","$190,000"
3/23 MAXWELL STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,90,1970,450,13-Sep-23,7,False,"$485,000","$325,000"
1/94 PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,73,1970,450,21-Aug-24,7,False,"$495,000","$340,000"
1/6 RICCARTON ROAD ,"RICCARTON, CHRISTCHURCH",8011,1,1,1,105,55,2020,450,24-Apr-24,8,False,"$455,000","$215,000"
3/8 RICCARTON ROAD ,"RICCARTON, CHRISTCHURCH",8011,1,1,-,62,56,2020,450,6-Jan-23,7,False,"$455,000","$200,000"
1 SETON STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,615,81,1940,450,22-Mar-23,7,False,"$820,000","$680,000"
24D TIKA STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,80,2000,450,23-Oct-23,7,False,"$580,000","$270,000"
3/104 PICTON AVENUE ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,72,1970,449,18-Aug-23,7,False,"$450,000","$315,000"
3/41 DARVEL STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,120,1960,445,10-Mar-23,7,False,"$710,000","$620,000"
90C PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,216,80,2000,445,28-Aug-23,7,False,"$540,000","$305,000"
2/145A CLARENCE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,71,1980,440,13-Sep-23,7,False,"$460,000","$290,000"
145B CLARENCE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,90,1990,440,27-Jun-23,7,False,"$520,000","$325,000"
2A DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,1,1,1,71,52,2021,440,18-Sep-23,7,False,"$550,000","$270,000"
3/15A HARAKEKE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,60,1960,440,26-Oct-23,7,False,"$590,000","$370,000"
33L PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,71,1990,440,2-May-24,7,False,"$455,000","$265,000"
5/30 PICTON AVENUE ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,90,1990,440,24-Aug-23,7,False,"$420,000","$255,000"
3/13 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,95,1980,435,15-Sep-23,7,False,"$510,000","$325,000"
2/7 PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,106,1980,435,9-Mar-23,7,False,"$590,000","$325,000"
4/14 BURDALE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,57,1970,430,2-Feb-23,7,False,"$445,000","$305,000"
6/153 CLARENCE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,54,1970,430,20-Mar-23,7,False,"$425,000","$265,000"
10 DARVEL STREET ,"RICCARTON, CHRISTCHURCH",8011,2,2,2,486,130,1960,430,2-Apr-24,43,False,"$1,200,000","$1,170,000"
2/11 DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,110,1970,430,22-Oct-24,7,False,"$425,000","$325,000"
3/32 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,69,1970,430,11-May-23,7,False,"$445,000","$305,000"
6/35 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,108,1970,430,16-Nov-23,7,False,"$475,000","$245,000"
109 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,2,258,100,1990,430,27-Jun-24,7,False,"$550,000","$340,000"
203/24 MATIPO STREET ,"RICCARTON, CHRISTCHURCH",8041,1,1,1,-,50,2024,430,25-Nov-24,33,True,"$510,000","$200,000"
1/48 PURIRI STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,-,-,60,1960,430,18-Jul-23,7,False,"$480,000","$480,000"
2/105 RATTRAY STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,87,2000,425,26-Jul-23,8,False,"$610,000","$340,000"
2/10 STRAVEN ROAD ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,70,1960,425,4-Oct-24,7,False,"$520,000","$295,000"
2/53 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,88,1970,420,25-Oct-24,30,False,"$425,000","$280,000"
2/61 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,60,1970,420,5-Jul-23,7,False,"$375,000","$280,000"
3/5 DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,-,-,58,1975,420,14-Apr-24,7,False,"$375,000","$265,000"
1/48 DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,102,1980,420,25-Sep-24,7,False,"$530,000","$335,000"
3/59 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,70,1970,420,28-Jan-23,7,False,"$430,000","$315,000"
4/65 MATIPO STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,70,1965,420,22-Dec-22,7,False,"$415,000","$335,000"
2/89 PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,60,1980,420,28-Feb-23,7,False,"$460,000","$350,000"
4/139 TOTARA STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,80,1960,420,24-Aug-23,7,False,"$570,000","$370,000"
2/6 DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,68,1970,410,18-Dec-23,7,False,"$440,000","$335,000"
1/21 DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,90,1960,410,3-Nov-23,7,False,"$530,000","$380,000"
3/53 BROCKWORTH PLACE ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,88,1970,400,23-May-24,7,False,"$430,000","$280,000"
62 CENTENNIAL AVENUE ,"RICCARTON, CHRISTCHURCH",8041,2,1,-,739,90,1940,400,3-Nov-23,7,False,"$910,000","$520,000"
1/34 PICTON AVENUE ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,105,1970,400,15-Oct-23,7,False,"$520,000","$370,000"
37 WAINUI STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,-,547,140,1930,400,16-May-24,7,False,"$810,000","$600,000"
2/66 DIVISION STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,81,1960,395,9-Sep-23,7,False,"$485,000","$305,000"
2/25 PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8041,1,1,1,-,57,1970,395,15-Sep-23,7,False,"$410,000","$245,000"
84A WAINUI STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,312,77,1950,395,15-Dec-23,7,False,"$445,000","$380,000"
1/21 BURDALE STREET ,"RICCARTON, CHRISTCHURCH",8011,2,1,2,-,100,1990,390,8-Dec-22,7,False,"$610,000","$350,000"
11A KONINI STREET ,"RICCARTON, CHRISTCHURCH",8041,3,2,2,558,170,1990,385,21-Mar-24,7,False,"$1,070,000","$840,000"
206 BLENHEIM ROAD ,"RICCARTON, CHRISTCHURCH",8041,1,1,-,351,71,1940,375,28-Feb-23,7,False,"$380,000","$335,000"
3 KAURI STREET ,"RICCARTON, CHRISTCHURCH",8041,4,2,1,552,140,1920,350,16-Oct-24,7,False,"$840,000","$810,000"
165A PEVEREL STREET ,"RICCARTON, CHRISTCHURCH",8041,3,2,2,-,140,1915,350,1-May-23,7,False,"$730,000","$415,000"
95 MATIPO STREET ,"RICCARTON, CHRISTCHURCH",8041,4,3,2,245,206,2000,270,29-Jan-24,20,False,"$920,000","$350,000"
98 RATTRAY STREET ,"RICCARTON, CHRISTCHURCH",8041,5,6,-,448,153,2015,270,3-Dec-23,90,False,"$960,000","$530,000"
100 RATTRAY STREET ,"RICCARTON, CHRISTCHURCH",8041,5,1,-,340,191,2000,270,21-Aug-23,96,False,"$950,000","$445,000"
100A RATTRAY STREET ,"RICCARTON, CHRISTCHURCH",8041,5,1,2,523,191,2000,270,30-Oct-23,81,False,"$960,000","$455,000"
59B CENTENNIAL AVENUE ,"RICCARTON, CHRISTCHURCH",8041,3,1,-,396,143,2008,255,30-Nov-24,8,True,"$700,000","$325,000"
3A PAEROA STREET ,"RICCARTON, CHRISTCHURCH",8041,4,6,-,486,162,2010,250,14-Oct-24,7,False,"$770,000","$360,000"
59A CENTENNIAL AVENUE ,"RICCARTON, CHRISTCHURCH",8041,3,6,-,398,143,2008,240,12-Nov-23,46,False,"$720,000","$350,000"
3 PAEROA STREET ,"RICCARTON, CHRISTCHURCH",8041,5,5,1,412,110,1940,225,22-Oct-24,7,False,"$630,000","$360,000"
17B BURDALE STREET ,"RICCARTON, CHRISTCHURCH",8011,4,3,2,201,176,2010,200,27-Sep-24,70,False,"$760,000","$340,000"
2/34 WAINUI STREET ,"RICCARTON, CHRISTCHURCH",8041,3,1,-,-,125,1940,200,31-Oct-23,71,False,"$540,000","$340,000"
84A HINAU STREET ,"RICCARTON, CHRISTCHURCH",8041,4,2,2,336,198,1990,185,12-Jan-24,7,False,"$1,090,000","$680,000"
96 ELIZABETH STREET ,"RICCARTON, CHRISTCHURCH",8041,4,2,2,238,187,2000,180,20-Nov-23,7,False,"$850,000","$380,000"
6 TONGA PLACE ,"RICCARTON, CHRISTCHURCH",8041,5,1,1,362,100,1940,175,3-Sep-24,7,False,"$610,000","$340,000"
1/84 BLENHEIM ROAD ,"RICCARTON, CHRISTCHURCH",8011,2,1,1,-,76,2022,Not Disclosd,13-Nov-24,25,True,"$660,000","$290,000"
4/15 GEORGE STREET ,"RICCARTON, CHRISTCHURCH",8041,4,3,2,252,179,2013,Not Disclosd,23-Nov-24,15,True,"$870,000","$370,000"
29 KILMARNOCK STREET ,"RICCARTON, CHRISTCHURCH",8011,1,-,4,"4,240","2,090",1970,Not Disclosd,7-Aug-24,7,False,"$2,290,000","$2,100,000"
2/87 MANDEVILLE STREET ,"RICCARTON, CHRISTCHURCH",8011,4,3,2,223,162,2017,Not Disclosd,9-Nov-24,29,True,"$830,000","$335,000"
4 MATIPO STREET ,"RICCARTON, CHRISTCHURCH",8041,4,-,30,"2,627","1,490",1985,Not Disclosd,1-Oct-24,7,False,"$3,850,000","$1,400,000"
21 PAEROA STREET ,"RICCARTON, CHRISTCHURCH",8041,5,2,2,718,292,2000,Not Disclosd,31-Oct-23,7,False,"$1,440,000","$900,000"
28 RICCARTON ROAD ,"RICCARTON, CHRISTCHURCH",8011,3,-,-,"2,486",437,1972,Not Disclosd,22-Aug-24,8,False,"$3,080,000","$2,290,000"
92 RICCARTON ROAD ,"RICCARTON, CHRISTCHURCH",8041,2,-,-,180,346,2022,Not Disclosd,5-Nov-24,64,False,"$1,850,000","$520,000"
2/139 TOTARA STREET ,"RICCARTON, CHRISTCHURCH",8041,2,1,1,-,80,1960,Not Disclosd,21-May-24,7,False,"$580,000","$370,000"
