Street Address,Suburb,Postcode,Bed,Bath,Car,Land Size (m²),Floor Size (m²),Year Built,Last Rental Price,Last Rental Date,Days on Market,Active Listing,Capital Value,Land Value
343 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,1,444,80,1920,405.0,12-Oct-21,7,False,510000.0,240000.0
381 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,2,617,113,1950,,27-Feb-21,8,False,600000.0,275000.0
387 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,2,617,101,2015,525.0,19-Mar-22,7,False,650000.0,275000.0
389 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,1,617,110,1960,460.0,09-Oct-19,7,False,580000.0,275000.0
401 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,2,617,100,1950,420.0,25-Sep-19,7,False,650000.0,275000.0
1/407 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,1,-,80,1970,460.0,16-Oct-23,7,False,385000.0,235000.0
409 ESTUARY ROAD ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,4,2,2,642,152,2015,750.0,08-Dec-22,7,False,890000.0,275000.0
8 HALSEY STREET ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,4,1,1,850,114,1970,450.0,19-Mar-20,7,False,600000.0,360000.0
42 HALSEY STREET ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,4,519,84,1950,450.0,25-Aug-21,90,False,540000.0,310000.0
55 HALSEY STREET ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,1,890,120,1950,420.0,22-Aug-21,7,False,570000.0,345000.0
12 JELLICOE STREET ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,1,642,110,1960,470.0,26-Mar-21,7,False,590000.0,370000.0
22 MALTA CRESCENT ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,2,2,607,154,2015,600.0,13-Aug-21,7,False,890000.0,300000.0
27 MALTA CRESCENT ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,2,650,103,1970,420.0,08-Jan-20,7,False,570000.0,320000.0
36 MALTA CRESCENT ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,2,759,115,1960,450.0,10-Mar-21,2,False,320000.0,275000.0
2/372 MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,1,-,100,1970,420.0,13-May-22,7,False,460000.0,330000.0
376 MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,2,1,531,100,1930,460.0,09-Dec-19,11,False,580000.0,430000.0
378 MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,4,3,2,531,169,2000,650.0,05-Oct-20,7,False,920000.0,430000.0
388 MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,2,2,531,200,1950,330.0,03-Jun-21,43,False,,
396 MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,4,1,2,"1,401",212,1970,500.0,09-Nov-21,7,False,1000000.0,950000.0
1/400 MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,1,-,61,1970,400.0,11-Aug-20,7,False,365000.0,230000.0
407 MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,4,1,1,506,210,1960,420.0,12-Jun-19,29,False,680000.0,430000.0
411 MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,2,822,195,1990,760.0,20-Apr-24,7,False,840000.0,500000.0
420 MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,4,2,2,511,180,1940,800.0,19-Feb-24,7,False,820000.0,500000.0
424 MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,1,536,100,1940,460.0,11-Apr-24,7,False,500000.0,470000.0
443 MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,4,2,3,642,200,1950,530.0,14-Sep-20,7,False,900000.0,495000.0
454 MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,2,2,945,202,1950,650.0,11-Apr-23,7,False,690000.0,510000.0
455 MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,1,404,83,1970,400.0,30-Jul-20,9,False,560000.0,415000.0
460 MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,1,906,140,1950,550.0,26-May-23,7,False,740000.0,600000.0
460A MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,2,957,218,1990,550.0,17-Apr-24,7,False,850000.0,510000.0
483 MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,5,3,2,898,280,1950,580.0,26-Jul-24,7,False,820000.0,600000.0
486 MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,2,513,150,1980,435.0,13-Nov-19,7,False,680000.0,495000.0
506 MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,2,551,120,1970,490.0,04-Dec-19,7,False,690000.0,485000.0
508 MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,4,2,2,852,132,1970,495.0,10-May-21,7,False,730000.0,510000.0
510 MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,1,534,100,1960,460.0,10-Feb-21,7,False,590000.0,470000.0
1/518 MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,2,2,612,180,1970,390.0,29-Nov-19,7,False,,
2/518 MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,2,-,65,2016,520.0,29-Jun-23,7,False,530000.0,295000.0
519 MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,1,612,80,1940,350.0,11-Jun-20,7,False,515000.0,485000.0
521 MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,4,2,2,612,140,1960,365.0,22-Jan-20,7,False,,
2/521 MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,1,-,75,1960,435.0,15-Jan-22,7,False,445000.0,295000.0
521A MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,1,-,70,1960,495.0,21-Jun-24,7,False,445000.0,295000.0
2/523A MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,1,-,90,1975,395.0,20-Oct-20,7,False,425000.0,295000.0
1/524 MARINE PARADE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,2,612,210,1980,380.0,08-May-20,7,False,,
111 PINE AVENUE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,2,798,170,1960,645.0,26-May-24,134,False,700000.0,390000.0
114A PINE AVENUE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,1,-,80,1995,505.0,17-May-23,7,False,530000.0,215000.0
119 PINE AVENUE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,1,531,83,1920,390.0,27-May-20,7,False,510000.0,270000.0
122 PINE AVENUE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,4,2,2,"1,012",191,1950,550.0,13-Aug-19,7,False,870000.0,400000.0
134 PINE AVENUE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,1,607,96,1950,375.0,27-Apr-20,7,False,520000.0,295000.0
135 PINE AVENUE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,1,531,90,1920,,06-Jan-21,7,False,550000.0,310000.0
2/136 PINE AVENUE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,1,-,84,1970,330.0,29-Apr-20,7,False,405000.0,185000.0
160 PINE AVENUE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,2,506,100,1930,600.0,02-Oct-22,107,False,540000.0,295000.0
181 PINE AVENUE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,-,822,60,1940,335.0,23-Dec-19,40,False,345000.0,345000.0
187 PINE AVENUE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,1,822,87,1950,530.0,06-Dec-24,64,False,540000.0,345000.0
209 PINE AVENUE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,-,541,80,1920,550.0,28-Aug-24,22,False,405000.0,295000.0
2/218 PINE AVENUE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,1,-,100,1980,350.0,01-Apr-21,7,False,520000.0,230000.0
227 PINE AVENUE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,1,420,94,1950,420.0,14-Feb-20,7,False,575000.0,270000.0
234A PINE AVENUE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,2,1,391,81,2023,520.0,28-Sep-22,15,False,530000.0,230000.0
247 PINE AVENUE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,1,506,130,1960,695.0,16-Jan-25,129,True,620000.0,295000.0
2/255 PINE AVENUE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,1,-,75,1970,495.0,23-May-24,7,False,465000.0,215000.0
284 PINE AVENUE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,2,708,150,1930,550.0,17-Mar-22,7,False,650000.0,350000.0
2/288 PINE AVENUE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,1,-,120,1990,595.0,16-Feb-24,7,False,520000.0,215000.0
342 PINE AVENUE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,1,502,95,1950,380.0,04-Sep-19,36,False,630000.0,340000.0
367A PINE AVENUE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,2,2,871,156,2015,750.0,11-Jun-24,404,False,770000.0,350000.0
376 PINE AVENUE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,2,637,120,1970,300.0,13-Jun-19,86,False,550000.0,255000.0
402 PINE AVENUE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,4,1,2,607,141,1970,475.0,27-Oct-20,33,False,600000.0,310000.0
1/408 PINE AVENUE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,2,2,607,160,1970,420.0,12-Feb-24,7,False,,
6 SANDRA STREET ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,2,-,100,1950,345.0,17-Jan-20,7,False,460000.0,260000.0
1/11 SANDRA STREET ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,2,615,180,1970,340.0,13-Jan-20,5,False,,
2/25 SANDRA STREET ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,2,1,1,-,62,1980,520.0,25-Jan-24,7,False,500000.0,225000.0
27 SANDRA STREET ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,2,789,142,1970,440.0,18-Feb-20,7,False,620000.0,380000.0
9 SEAFIELD PLACE ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,1,585,120,1970,620.0,09-May-24,7,False,590000.0,245000.0
12A STURDEE STREET ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,-,483,94,2000,530.0,05-Apr-24,7,False,375000.0,250000.0
15 STURDEE STREET ,"SOUTH NEW BRIGHTON, CHRISTCHURCH",8062,3,1,1,405,80,1950,300.0,09-Jun-20,7,False,455000.0,245000.0
7 GODWIT STREET ,"SOUTHSHORE, CHRISTCHURCH",8062,3,1,2,610,120,1970,545.0,11-Nov-21,7,False,620000.0,360000.0
1/11 HERON STREET ,"SOUTHSHORE, CHRISTCHURCH",8062,2,1,1,-,90,1970,410.0,15-Mar-21,6,False,465000.0,240000.0
18 HERON STREET ,"SOUTHSHORE, CHRISTCHURCH",8062,4,1,2,611,213,1950,600.0,21-Sep-19,15,False,850000.0,470000.0
2/2 MERMAID PLACE ,"SOUTHSHORE, CHRISTCHURCH",8062,3,2,1,346,96,2021,595.0,29-Aug-23,7,False,740000.0,280000.0
6 MERMAID PLACE ,"SOUTHSHORE, CHRISTCHURCH",8062,3,2,1,556,150,1990,155.0,27-Sep-23,64,False,680000.0,300000.0
11 MERMAID PLACE ,"SOUTHSHORE, CHRISTCHURCH",8062,3,1,2,549,136,1980,450.0,28-Oct-20,7,False,720000.0,300000.0
12 PLOVER STREET ,"SOUTHSHORE, CHRISTCHURCH",8062,2,2,2,647,96,1960,420.0,22-Jan-19,36,False,580000.0,310000.0
11 PUKEKO PLACE ,"SOUTHSHORE, CHRISTCHURCH",8062,3,1,2,550,146,1980,495.0,01-Aug-19,23,False,445000.0,300000.0
15 PUKEKO PLACE ,"SOUTHSHORE, CHRISTCHURCH",8062,3,1,2,544,81,1980,530.0,28-Mar-23,7,False,530000.0,300000.0
19 PUKEKO PLACE ,"SOUTHSHORE, CHRISTCHURCH",8062,3,1,1,655,260,1980,350.0,15-Nov-24,7,False,475000.0,325000.0
16 ROCKING HORSE ROAD ,"SOUTHSHORE, CHRISTCHURCH",8062,3,2,1,512,126,1950,480.0,21-Oct-19,15,False,810000.0,375000.0
47A ROCKING HORSE ROAD ,"SOUTHSHORE, CHRISTCHURCH",8062,5,3,3,698,255,2017,650.0,19-Jul-24,7,False,1340000.0,470000.0
49 ROCKING HORSE ROAD ,"SOUTHSHORE, CHRISTCHURCH",8062,3,2,4,607,290,1965,580.0,30-Aug-19,37,False,495000.0,360000.0
63C ROCKING HORSE ROAD ,"SOUTHSHORE, CHRISTCHURCH",8062,4,2,2,875,170,1970,430.0,16-Apr-19,7,False,880000.0,430000.0
66A ROCKING HORSE ROAD ,"SOUTHSHORE, CHRISTCHURCH",8062,3,1,1,447,130,1920,420.0,03-Mar-21,7,False,560000.0,280000.0
89A ROCKING HORSE ROAD ,"SOUTHSHORE, CHRISTCHURCH",8062,2,1,1,-,90,1970,,31-Dec-20,42,False,440000.0,210000.0
91 ROCKING HORSE ROAD ,"SOUTHSHORE, CHRISTCHURCH",8062,3,1,2,506,90,1970,420.0,30-Aug-19,15,False,580000.0,300000.0
1/92 ROCKING HORSE ROAD ,"SOUTHSHORE, CHRISTCHURCH",8062,2,1,1,-,80,1965,460.0,15-Jan-24,7,False,460000.0,225000.0
97A ROCKING HORSE ROAD ,"SOUTHSHORE, CHRISTCHURCH",8062,5,3,2,842,280,1980,350.0,25-Jan-21,7,False,1020000.0,300000.0
2/101 ROCKING HORSE ROAD ,"SOUTHSHORE, CHRISTCHURCH",8062,2,2,2,-,160,1970,500.0,17-May-21,7,False,600000.0,235000.0
120 ROCKING HORSE ROAD ,"SOUTHSHORE, CHRISTCHURCH",8062,4,1,2,612,230,1970,495.0,02-Feb-24,7,False,740000.0,400000.0
138 ROCKING HORSE ROAD ,"SOUTHSHORE, CHRISTCHURCH",8062,3,1,4,506,90,1970,680.0,23-Jan-25,13,True,630000.0,375000.0
145B ROCKING HORSE ROAD ,"SOUTHSHORE, CHRISTCHURCH",8062,3,1,2,577,200,1980,660.0,24-Nov-24,7,False,710000.0,345000.0
147 ROCKING HORSE ROAD ,"SOUTHSHORE, CHRISTCHURCH",8062,3,1,2,543,74,1930,480.0,26-Apr-23,8,False,540000.0,280000.0
154 ROCKING HORSE ROAD ,"SOUTHSHORE, CHRISTCHURCH",8062,3,1,2,510,80,1980,395.0,23-Apr-19,7,False,540000.0,310000.0
172 ROCKING HORSE ROAD ,"SOUTHSHORE, CHRISTCHURCH",8062,3,2,2,607,160,1980,750.0,03-Nov-23,7,False,740000.0,310000.0
179A ROCKING HORSE ROAD ,"SOUTHSHORE, CHRISTCHURCH",8062,3,1,2,911,110,1960,570.0,08-Jul-24,7,False,375000.0,335000.0
182E ROCKING HORSE ROAD ,"SOUTHSHORE, CHRISTCHURCH",8062,2,1,2,-,100,1990,400.0,12-Mar-20,7,False,510000.0,210000.0
183 ROCKING HORSE ROAD ,"SOUTHSHORE, CHRISTCHURCH",8062,2,1,2,-,130,1990,440.0,04-Dec-19,7,False,640000.0,230000.0
193B ROCKING HORSE ROAD ,"SOUTHSHORE, CHRISTCHURCH",8062,4,2,2,"1,953",316,2018,250.0,20-Jun-20,7,False,1370000.0,520000.0
202A ROCKING HORSE ROAD ,"SOUTHSHORE, CHRISTCHURCH",8062,4,2,2,673,230,1990,570.0,12-Aug-22,7,False,335000.0,270000.0
202B ROCKING HORSE ROAD ,"SOUTHSHORE, CHRISTCHURCH",8062,-,2,4,"1,492",350,-,550.0,01-Feb-19,7,False,,
1/202B ROCKING HORSE ROAD ,"SOUTHSHORE, CHRISTCHURCH",8062,1,1,2,-,90,1990,560.0,06-Dec-23,7,False,550000.0,245000.0
2/202B ROCKING HORSE ROAD ,"SOUTHSHORE, CHRISTCHURCH",8062,5,2,2,-,260,1990,590.0,15-Dec-22,7,False,455000.0,325000.0
209A ROCKING HORSE ROAD ,"SOUTHSHORE, CHRISTCHURCH",8062,-,1,-,647,-,-,690.0,31-Dec-23,7,False,245000.0,245000.0
2/65 SAINT ALBANS STREET ,"ST ALBANS, CHRISTCHURCH",8014,2,1,1,-,70,1960,320.0,02-Feb-21,31,False,480000.0,265000.0
3 ASTON DRIVE ,"WAIMAIRI BEACH, CHRISTCHURCH",8083,5,3,2,612,292,2016,700.0,05-Feb-20,7,False,1330000.0,390000.0
27 ASTON DRIVE ,"WAIMAIRI BEACH, CHRISTCHURCH",8083,4,2,2,720,230,1990,450.0,13-Nov-19,7,False,930000.0,540000.0
29 ASTON DRIVE ,"WAIMAIRI BEACH, CHRISTCHURCH",8083,4,2,2,812,210,1990,550.0,08-Jan-20,7,False,840000.0,540000.0
64 ASTON DRIVE ,"WAIMAIRI BEACH, CHRISTCHURCH",8083,4,2,2,400,210,1990,720.0,23-Jan-25,6,True,870000.0,405000.0
73 ASTON DRIVE ,"WAIMAIRI BEACH, CHRISTCHURCH",8083,3,2,2,602,163,1990,750.0,21-Aug-24,7,False,910000.0,520000.0
111 ASTON DRIVE ,"WAIMAIRI BEACH, CHRISTCHURCH",8083,4,3,2,717,245,2000,760.0,02-Aug-23,54,False,1030000.0,550000.0
16 COCKLE LANE ,"WAIMAIRI BEACH, CHRISTCHURCH",8083,3,1,2,608,183,2000,640.0,25-Aug-22,7,False,820000.0,420000.0
17 COCKLE LANE ,"WAIMAIRI BEACH, CHRISTCHURCH",8083,3,2,2,666,160,1995,700.0,19-Jun-23,7,False,710000.0,350000.0
35 EASTWOOD RISE ,"WAIMAIRI BEACH, CHRISTCHURCH",8083,3,2,2,530,158,2000,550.0,03-Aug-20,7,False,710000.0,350000.0
47 EASTWOOD RISE ,"WAIMAIRI BEACH, CHRISTCHURCH",8083,3,1,2,420,164,2000,520.0,02-Nov-22,7,False,720000.0,445000.0
51 EASTWOOD RISE ,"WAIMAIRI BEACH, CHRISTCHURCH",8083,5,3,2,672,304,2000,725.0,24-Jun-19,15,False,1080000.0,610000.0
6 FISHERMANS REST ,"WAIMAIRI BEACH, CHRISTCHURCH",8083,3,1,2,604,200,1990,495.0,25-Oct-18,7,False,910000.0,445000.0
25 FISHERMANS REST ,"WAIMAIRI BEACH, CHRISTCHURCH",8083,3,2,2,642,184,2000,570.0,01-Feb-21,7,False,890000.0,550000.0
24 LARNACH STREET ,"WAIMAIRI BEACH, CHRISTCHURCH",8083,3,1,1,622,91,1970,460.0,25-Sep-19,7,False,690000.0,370000.0
35 LARNACH STREET ,"WAIMAIRI BEACH, CHRISTCHURCH",8083,4,1,2,668,170,1970,500.0,05-Feb-19,7,False,670000.0,390000.0
2/7 ORLANDO CRESCENT ,"WAIMAIRI BEACH, CHRISTCHURCH",8083,3,2,2,-,150,1990,620.0,17-May-24,7,False,630000.0,325000.0
19 ORLANDO CRESCENT ,"WAIMAIRI BEACH, CHRISTCHURCH",8083,-,2,4,784,270,1990,490.0,06-Jul-24,7,False,,
32 ORLANDO CRESCENT ,"WAIMAIRI BEACH, CHRISTCHURCH",8083,4,2,2,720,260,1990,900.0,22-Feb-23,7,False,970000.0,425000.0
43 ORLANDO CRESCENT ,"WAIMAIRI BEACH, CHRISTCHURCH",8083,4,3,2,700,210,1990,580.0,12-Feb-21,7,False,880000.0,435000.0
59 ORLANDO CRESCENT ,"WAIMAIRI BEACH, CHRISTCHURCH",8083,4,2,2,736,170,1990,620.0,29-May-23,19,False,740000.0,415000.0
12 SANDALWOOD PLACE ,"WAIMAIRI BEACH, CHRISTCHURCH",8083,4,2,2,576,256,2000,595.0,16-Oct-19,7,False,1030000.0,540000.0
5 STOUT STREET ,"WAIMAIRI BEACH, CHRISTCHURCH",8083,3,2,2,458,159,2000,480.0,16-Aug-19,22,False,800000.0,405000.0
7 TORREY PINES ,"WAIMAIRI BEACH, CHRISTCHURCH",8083,4,2,2,600,231,2010,795.0,01-Sep-24,23,False,1080000.0,560000.0
