Street Address,Suburb,Postcode,Bed,Bath,Car,Land Size (m²),Floor Size (m²),Year Built,Last Rental Price,Last Rental Date,Days on Market,Active Listing,Capital Value
49 SUVA STREET ,"Upper Riccarton, Christchurch",8041,3,1,2,642,120,1950,650,6/06/2023,7,FALSE,740000
13/69 SUVA STREET ,"Upper Riccarton, Christchurch",8041,3,2,1,511,88,2019,560,22/11/2023,7,FALSE,750000
92 SUVA STREET ,"Upper Riccarton, Christchurch",8041,3,2,1,688,113,1950,1110,15/08/2023,7,FALSE,890000
95 SUVA STREET ,"Upper Riccarton, Christchurch",8041,3,1,2,607,120,1950,650,15/05/2023,7,FALSE,650000
96 SUVA STREET ,"Upper Riccarton, Christchurch",8041,3,1,1,688,102,1950,570,28/07/2023,7,FALSE,630000
99 SUVA STREET ,"Upper Riccarton, Christchurch",8041,3,1,1,898,104,1950,555,15/08/2023,7,FALSE,690000
104 SUVA STREET ,"Upper Riccarton, Christchurch",8041,3,1,1,688,127,1950,650,11/12/2023,7,FALSE,680000
109 SUVA STREET ,"Upper Riccarton, Christchurch",8041,3,1,2,511,120,1950,845,18/07/2023,7,FALSE,710000
114 SUVA STREET ,"Upper Riccarton, Christchurch",8041,3,1,1,688,102,1950,1110,15/08/2023,7,FALSE,640000
2/27 WAIMAIRI ROAD ,"Upper Riccarton, Christchurch",8041,3,1,2,511,150,1995,680,17/07/2023,7,FALSE,510000
35 WAIMAIRI ROAD ,"Upper Riccarton, Christchurch",8041,3,1,2,610,94,1930,650,28/07/2023,7,FALSE,550000
85 WAIMAIRI ROAD ,"Upper Riccarton, Christchurch",8041,3,2,2,540,180,1980,1110,26/07/2023,7,FALSE,580000
78A WHARENUI ROAD ,"Upper Riccarton, Christchurch",8041,3,3,1,224,125,2018,690,5/03/2024,24,TRUE,580000
80 WHARENUI ROAD ,"Upper Riccarton, Christchurch",8041,3,1,1,332,112,1940,600,9/04/2023,8,FALSE,640000
17 COCKLE LANE ,"Waimairi Beach, Christchurch",8083,3,2,2,666,160,1995,700,19/06/2023,7,FALSE,830000
60 BICKERTON STREET ,"Wainoni, Christchurch",8061,3,1,2,640,112,1960,470,11/09/2023,7,FALSE,550000
9 ODIE PLACE ,"Wainoni, Christchurch",8061,3,1,1,878,100,1960,350,15/11/2023,36,FALSE,890000
72A OTTAWA ROAD ,"Wainoni, Christchurch",8061,3,2,2,455,180,2015,800,3/07/2024,454,FALSE,720000
121 PAGES ROAD ,"Wainoni, Christchurch",8061,3,1,2,690,112,1950,570,11/07/2023,7,FALSE,800000
13 PANNELL AVENUE ,"Wainoni, Christchurch",8061,3,1,1,809,100,1945,590,2/10/2024,7,FALSE,670000
56 BARBOUR STREET ,"Waltham, Christchurch",8011,3,1,2,202,145,2000,550,12/12/2023,7,FALSE,930000
65B BARBOUR STREET ,"Waltham, Christchurch",8011,3,6,1,329,138,2000,950,23/02/2024,93,FALSE,700000
101A BARBOUR STREET ,"Waltham, Christchurch",8011,3,2,1,511,152,2010,525,6/10/2023,7,FALSE,650000
39/10 BUFFON STREET ,"Waltham, Christchurch",8023,3,3,1,511,96,2016,260,6/07/2023,7,FALSE,2270000
3/24 BUFFON STREET ,"Waltham, Christchurch",8023,3,1,1,511,100,1990,375,30/08/2023,7,FALSE,760000
6/25 BUFFON STREET ,"Waltham, Christchurch",8023,3,1,1,511,110,1990,550,11/03/2023,7,FALSE,700000
35 BUFFON STREET ,"Waltham, Christchurch",8023,3,1,12,511,592,2022,430,30/04/2024,9,TRUE,2530000
3/11 BUNYAN STREET ,"Waltham, Christchurch",8023,3,3,1,112,110,2023,635,21/11/2023,44,FALSE,660000
6/11 BUNYAN STREET ,"Waltham, Christchurch",8023,3,3,1,110,110,2023,690,12/12/2023,8,FALSE,600000
1/15 BUNYAN STREET ,"Waltham, Christchurch",8023,3,3,1,122,97,2022,590,2/05/2024,53,FALSE,840000
5/15 BUNYAN STREET ,"Waltham, Christchurch",8023,3,3,1,185,97,2022,650,31/01/2024,7,FALSE,710000
20/15 BUNYAN STREET ,"Waltham, Christchurch",8023,3,3,1,130,98,2022,600,2/09/2024,73,FALSE,920000
19/17 BUNYAN STREET ,"Waltham, Christchurch",8023,3,3,1,511,96,2016,270,12/04/2023,7,FALSE,650000
31/17 BUNYAN STREET ,"Waltham, Christchurch",8023,3,3,1,511,96,2016,270,26/09/2023,7,FALSE,830000
2 CECIL PLACE ,"Waltham, Christchurch",8023,3,1,2,422,130,1915,500,19/03/2024,7,FALSE,940000
8A CHARLES STREET ,"Waltham, Christchurch",8011,3,1,1,158,132,2006,525,20/12/2023,15,FALSE,700000
8B CHARLES STREET ,"Waltham, Christchurch",8011,3,1,1,140,132,2006,570,19/02/2024,7,FALSE,650000
2/16 CHARLES STREET ,"Waltham, Christchurch",8011,3,2,1,506,110,1915,460,1/11/2024,7,FALSE,570000
45 CHARLES STREET ,"Waltham, Christchurch",8011,3,1,2,566,100,1960,370,11/09/2023,7,FALSE,840000
74 CHARLES STREET ,"Waltham, Christchurch",8011,3,1,1,395,110,1910,570,27/06/2023,7,FALSE,790000
1/94 CHARLES STREET ,"Waltham, Christchurch",8011,3,1,2,511,150,1990,550,23/08/2023,7,FALSE,820000
2/94 CHARLES STREET ,"Waltham, Christchurch",8011,3,1,1,511,110,1990,470,11/12/2023,40,FALSE,800000
3/94 CHARLES STREET ,"Waltham, Christchurch",8011,3,1,1,511,110,1990,520,19/12/2023,43,FALSE,760000
14 DEFOE PLACE ,"Waltham, Christchurch",8023,3,6,6,511,703,2005,485,29/01/2024,7,FALSE,750000
7 DOMETT STREET ,"Waltham, Christchurch",8023,3,1,2,500,123,1925,590,5/03/2024,6,TRUE,720000
314 FERRY ROAD ,"Waltham, Christchurch",8011,3,1,1,830,114,1905,599,12/10/2023,57,FALSE,780000
345 FERRY ROAD ,"Waltham, Christchurch",8011,3,1,1,620,112,1920,575,19/12/2023,7,FALSE,790000
1/30 FREDERICK STREET ,"Waltham, Christchurch",8011,3,2,1,144,87,2023,599,10/04/2023,28,FALSE,650000
4/32 FREDERICK STREET ,"Waltham, Christchurch",8011,3,2,1,154,87,2023,615,12/05/2023,12,FALSE,790000
7 GOLDSMITH PLACE ,"Waltham, Christchurch",8023,3,1,1,203,90,1905,550,10/04/2023,7,FALSE,690000
36 GRAFTON STREET ,"Waltham, Christchurch",8011,3,1,1,535,120,1920,495,6/05/2023,7,FALSE,880000
1/39 GRAFTON STREET ,"Waltham, Christchurch",8011,3,1,1,511,91,1915,470,22/03/2024,7,FALSE,600000
40 GRAFTON STREET ,"Waltham, Christchurch",8011,3,3,3,678,120,1905,280,3/01/2024,7,FALSE,640000
53A GRAFTON STREET ,"Waltham, Christchurch",8011,3,1,1,217,132,2017,550,22/12/2023,7,FALSE,640000
2/77 GRAFTON STREET ,"Waltham, Christchurch",8011,3,3,2,511,110,1990,500,4/07/2024,7,FALSE,910000
4/87 GRAFTON STREET ,"Waltham, Christchurch",8011,3,1,2,511,110,2016,560,26/09/2023,16,FALSE,670000
15A GRENVILLE STREET ,"Waltham, Christchurch",8011,3,2,1,334,109,2015,579,9/02/2023,7,FALSE,630000
28 HASSALS LANE ,"Waltham, Christchurch",8023,3,1,2,511,134,1980,695,6/06/2023,7,FALSE,600000
155 HASTINGS STREET EAST ,"Waltham, Christchurch",8023,3,1,1,443,91,1930,630,24/08/2023,7,FALSE,690000
3/184 HASTINGS STREET EAST ,"Waltham, Christchurch",8023,3,1,1,511,80,1990,510,21/12/2023,7,FALSE,670000
2/41A LAURENCE STREET ,"Waltham, Christchurch",8011,3,1,1,511,110,1990,580,21/03/2024,44,FALSE,910000
3/41B LAURENCE STREET ,"Waltham, Christchurch",8011,3,1,1,511,110,1990,580,3/07/2024,30,FALSE,590000
60 LAURENCE STREET ,"Waltham, Christchurch",8011,3,1,1,428,133,1920,1000,23/09/2023,47,FALSE,630000
33 OPAWA ROAD ,"Waltham, Christchurch",8023,3,1,1,722,90,1930,525,21/02/2024,7,FALSE,830000
51 OPAWA ROAD ,"Waltham, Christchurch",8023,3,1,2,328,110,1930,565,9/05/2023,8,FALSE,630000
55 OPAWA ROAD ,"Waltham, Christchurch",8023,3,2,2,579,200,1970,640,1/08/2024,7,FALSE,560000
117 OSBORNE STREET ,"Waltham, Christchurch",8011,3,1,1,554,141,1915,600,9/02/2023,3,FALSE,710000
3/84 SHAKESPEARE ROAD ,"Waltham, Christchurch",8023,3,1,1,511,100,1990,470,6/01/2023,21,FALSE,520000
1/282 WILSONS ROAD ,"Waltham, Christchurch",8023,3,2,1,154,106,2023,595,23/11/2023,10,FALSE,1450000
446A WILSONS ROAD ,"Waltham, Christchurch",8011,3,1,2,395,120,1990,650,22/06/2023,23,FALSE,470000
386 WILSONS ROAD NORTH ,"Waltham, Christchurch",8011,3,2,1,284,128,2014,620,2/02/2024,7,FALSE,590000
39C YORK STREET ,"Waltham, Christchurch",8023,3,2,1,140,117,2022,610,28/02/2024,7,FALSE,550000
2/2 BROOKFORD PLACE ,"Westmorland, Christchurch",8025,3,2,2,511,180,1990,625,8/11/2023,7,FALSE,465000
3B CAMBRIAN CLOSE ,"Westmorland, Christchurch",8025,3,1,2,511,210,1990,650,22/09/2023,7,FALSE,595000
12 PEMBRIDGE LANE ,"Westmorland, Christchurch",8025,3,1,3,994,220,1980,650,10/01/2023,7,FALSE,685000
152 PENRUDDOCK RISE ,"Westmorland, Christchurch",8025,3,2,2,893,280,2016,895,7/12/2023,49,FALSE,530000
58 RAVENSDALE RISE ,"Westmorland, Christchurch",8025,3,2,2,587,210,1990,760,12/03/2023,7,FALSE,510000
1/3 ROSTHWAITE PLACE ,"Westmorland, Christchurch",8025,3,2,2,511,190,1995,600,8/11/2023,57,FALSE,465000
7 ROSTHWAITE PLACE ,"Westmorland, Christchurch",8025,3,1,2,511,200,1990,760,25/05/2023,7,FALSE,520000
1/18 SEDGWICK WAY ,"Westmorland, Christchurch",8025,3,3,2,511,200,1990,650,10/02/2023,8,FALSE,5270000
1/3 STUDFOLD ROW ,"Westmorland, Christchurch",8025,3,2,2,511,110,1980,1195,24/05/2023,7,FALSE,740000
60 AWATEA GARDENS ,"Wigram, Christchurch",8042,3,1,2,550,186,2000,700,26/09/2023,16,FALSE,740000
150 AWATEA ROAD ,"Wigram, Christchurch",8025,3,1,2,237,102,2018,600,10/10/2023,7,FALSE,750000
4 AZARA WAY ,"Wigram, Christchurch",8025,3,2,2,521,184,2018,700,3/04/2024,7,FALSE,770000
4 BRIAN KEOGH LANE ,"Wigram, Christchurch",8025,3,2,2,187,132,2017,620,4/10/2024,63,TRUE,750000
24 BRIAN KEOGH LANE ,"Wigram, Christchurch",8025,3,2,2,186,136,2017,670,3/12/2024,7,FALSE,570000
16 BRUSIO DRIVE ,"Wigram, Christchurch",8025,3,2,2,416,166,2022,750,15/01/2024,7,FALSE,570000
19 CAUDRON ROAD ,"Wigram, Christchurch",8042,3,1,2,550,160,2005,680,14/04/2024,25,TRUE,445000
10 COLIN LALOLI PLACE ,"Wigram, Christchurch",8042,3,2,2,366,142,2018,660,21/09/2023,7,FALSE,205000
1 COLT PLACE ,"Wigram, Christchurch",8025,3,2,2,514,192,2015,620,16/10/2023,7,FALSE,205000
28 CONTRAIL STREET ,"Wigram, Christchurch",8042,3,1,1,608,136,2016,630,20/02/2024,7,FALSE,355000
52 CORSAIR DRIVE ,"Wigram, Christchurch",8042,3,3,2,210,161,2014,650,12/03/2023,7,FALSE,325000
74 CORSAIR DRIVE ,"Wigram, Christchurch",8042,3,2,2,265,174,2014,660,7/03/2023,56,FALSE,600000
78 CORSAIR DRIVE ,"Wigram, Christchurch",8042,3,1,2,216,174,2014,680,27/02/2024,7,FALSE,455000
96 CORSAIR DRIVE ,"Wigram, Christchurch",8042,3,3,1,212,176,2015,630,31/10/2023,7,FALSE,430000
102 CORSAIR DRIVE ,"Wigram, Christchurch",8042,3,3,1,220,176,2015,680,5/03/2024,21,TRUE,430000
14 DUFEK CRESCENT ,"Wigram, Christchurch",8042,3,1,1,682,123,1975,600,1/08/2024,7,FALSE,2320000
27 DUFEK CRESCENT ,"Wigram, Christchurch",8042,3,1,2,540,170,2000,620,10/11/2023,7,FALSE,600000
31 DUFEK CRESCENT ,"Wigram, Christchurch",8042,3,1,2,421,146,2005,590,1/05/2024,7,FALSE,585000
8 EARHART LANE ,"Wigram, Christchurch",8042,3,2,2,250,129,2019,595,18/09/2023,28,FALSE,475000
16 ECHELON DRIVE ,"Wigram, Christchurch",8042,3,2,2,515,178,2017,720,1/01/2024,22,FALSE,600000
27 EDWIN EBBETT PLACE ,"Wigram, Christchurch",8025,3,2,2,457,163,2018,675,7/11/2023,7,FALSE,600000
2 ERLING ZIESLER LANE ,"Wigram, Christchurch",8025,3,2,2,528,154,2018,650,18/05/2023,7,FALSE,420000
1/39 GALLAGHAN CLOSE ,"Wigram, Christchurch",8042,3,2,1,171,150,2014,625,1/08/2024,7,FALSE,460000
2/39 GALLAGHAN CLOSE ,"Wigram, Christchurch",8042,3,2,1,175,150,2014,640,27/02/2024,7,FALSE,405000
23 GARTRELL ROAD ,"Wigram, Christchurch",8042,3,2,2,354,168,2016,640,29/08/2023,7,FALSE,560000
1 GEORGE SQUARE WEST ,"Wigram, Christchurch",8025,3,3,2,338,195,2016,685,5/12/2023,7,FALSE,540000
27 GEORGE SQUARE WEST ,"Wigram, Christchurch",8025,3,1,1,275,122,2016,620,21/04/2024,18,TRUE,495000
27 HANDLEY CRESCENT ,"Wigram, Christchurch",8042,3,2,2,547,172,2013,720,31/12/2023,7,FALSE,520000
6 HARSTON PLACE ,"Wigram, Christchurch",8042,3,1,2,635,190,2011,790,22/01/2024,7,FALSE,530000
9 HENRY WIGRAM DRIVE ,"Wigram, Christchurch",8042,3,1,2,803,184,2000,760,23/04/2024,16,TRUE,780000
17 HIGHPEAK PLACE ,"Wigram, Christchurch",8025,3,1,3,752,231,2000,750,26/03/2024,15,FALSE,660000
7 HURRICANE WAY ,"Wigram, Christchurch",8042,3,1,2,295,136,2005,620,30/11/2023,7,FALSE,460000
10 JAMES CAIRD LANE ,"Wigram, Christchurch",8025,3,2,2,352,160,2018,620,26/10/2023,7,FALSE,575000
12 JAMES CAIRD LANE ,"Wigram, Christchurch",8025,3,2,2,313,141,2018,670,1/04/2024,7,FALSE,530000
15 JAMES CAIRD LANE ,"Wigram, Christchurch",8025,3,1,2,287,122,2018,600,4/07/2024,7,FALSE,490000
6 JOE BURNS PLACE ,"Wigram, Christchurch",8042,3,2,2,750,226,2000,680,28/03/2024,7,FALSE,550000
10 JOE BURNS PLACE ,"Wigram, Christchurch",8042,3,2,2,630,201,2005,650,3/06/2024,7,FALSE,510000
3 KEENE STREET ,"Wigram, Christchurch",8042,3,3,1,220,176,2015,635,21/08/2023,4,FALSE,870000
5 KEENE STREET ,"Wigram, Christchurch",8042,3,2,1,220,176,2015,650,16/11/2023,7,FALSE,510000
9 KEENE STREET ,"Wigram, Christchurch",8042,3,3,1,220,176,2015,650,11/10/2023,7,FALSE,480000
20 KEENE STREET ,"Wigram, Christchurch",8042,3,1,2,366,145,2013,635,13/09/2023,7,FALSE,700000
28 KEENE STREET ,"Wigram, Christchurch",8042,3,1,2,281,120,2013,635,17/01/2024,7,FALSE,530000
38 KITTYHAWK AVENUE ,"Wigram, Christchurch",8042,3,2,2,346,158,2015,680,2/02/2024,7,FALSE,530000
60 KITTYHAWK AVENUE ,"Wigram, Christchurch",8042,3,2,2,330,114,2016,630,13/10/2023,7,FALSE,620000
61 KITTYHAWK AVENUE ,"Wigram, Christchurch",8042,3,2,2,491,155,2013,650,9/08/2023,7,FALSE,770000
97 KITTYHAWK AVENUE ,"Wigram, Christchurch",8042,3,2,1,317,121,2016,640,19/03/2024,7,FALSE,860000
101 KITTYHAWK AVENUE ,"Wigram, Christchurch",8042,3,1,1,250,116,2016,680,25/01/2024,7,FALSE,920000
187 KITTYHAWK AVENUE ,"Wigram, Christchurch",8042,3,2,2,505,202,2018,750,29/06/2023,7,FALSE,1325000
4 LIBERTY STREET ,"Wigram, Christchurch",8042,3,2,1,335,141,2016,670,10/11/2023,7,FALSE,1000000
1 LIGHTBODY LANE ,"Wigram, Christchurch",8042,3,2,2,264,116,2014,650,4/04/2024,8,FALSE,730000
7 LIGHTBODY LANE ,"Wigram, Christchurch",8042,3,2,1,284,120,2013,570,24/07/2023,7,FALSE,970000
23 LIGHTBODY LANE ,"Wigram, Christchurch",8042,3,2,1,264,116,2013,600,6/07/2023,7,FALSE,660000
8 LIMBRICK CRESCENT ,"Wigram, Christchurch",8042,3,2,2,354,143,2016,630,10/10/2023,14,FALSE,920000
11 MACKAY STREET ,"Wigram, Christchurch",8042,3,2,2,473,174,2017,670,14/09/2023,17,FALSE,890000
37 MACLAREN ROAD ,"Wigram, Christchurch",8042,3,2,2,284,115,2013,640,2/02/2024,7,FALSE,680000
49 MACLAREN ROAD ,"Wigram, Christchurch",8042,3,2,2,372,150,2013,740,4/02/2024,12,FALSE,940000
34 MUSTANG AVENUE ,"Wigram, Christchurch",8042,3,2,2,181,150,2010,625,9/12/2023,7,FALSE,680000
38 MUSTANG AVENUE ,"Wigram, Christchurch",8042,3,2,2,181,150,2010,630,13/02/2024,7,FALSE,680000
66 MUSTANG AVENUE ,"Wigram, Christchurch",8042,3,2,1,218,118,2012,630,7/06/2023,2,FALSE,870000
18 NACELLE ROAD ,"Wigram, Christchurch",8042,3,1,2,314,117,2015,650,7/12/2023,7,FALSE,770000
25 POHE STREET ,"Wigram, Christchurch",8042,3,2,1,250,130,2017,610,9/01/2023,7,FALSE,800000
51 RAWNSLEY TERRACE ,"Wigram, Christchurch",8042,3,1,2,400,148,2013,700,5/03/2024,24,TRUE,960000
75 RAWNSLEY TERRACE ,"Wigram, Christchurch",8042,3,2,1,169,157,2014,650,17/05/2023,7,FALSE,770000
7 RONALDSON LANE ,"Wigram, Christchurch",8042,3,2,2,307,155,2015,700,22/03/2024,7,FALSE,780000
8 SHARMAN PLACE ,"Wigram, Christchurch",8042,3,2,2,367,151,2017,650,14/08/2023,7,FALSE,790000
24 SHARMAN PLACE ,"Wigram, Christchurch",8042,3,2,2,326,141,2018,690,2/06/2024,7,FALSE,770000
29 SHARMAN PLACE ,"Wigram, Christchurch",8042,3,2,1,453,112,2017,575,7/11/2023,7,FALSE,850000
76 SIOUX AVENUE ,"Wigram, Christchurch",8042,3,2,1,300,132,2014,630,1/10/2024,7,FALSE,850000
78 SIOUX AVENUE ,"Wigram, Christchurch",8042,3,2,1,308,132,2014,650,28/12/2023,7,FALSE,630000
22 SKYHAWK ROAD ,"Wigram, Christchurch",8042,3,2,1,382,130,2016,630,10/10/2023,7,FALSE,750000
32 SKYHAWK ROAD ,"Wigram, Christchurch",8042,3,2,1,263,124,2016,630,27/09/2023,7,FALSE,710000
34 SKYHAWK ROAD ,"Wigram, Christchurch",8042,3,2,2,331,147,2016,620,22/06/2023,7,FALSE,750000
38 SKYHAWK ROAD ,"Wigram, Christchurch",8042,3,2,2,331,148,2016,670,4/04/2024,7,FALSE,880000
52 SKYHAWK ROAD ,"Wigram, Christchurch",8042,3,2,2,511,150,2016,655,5/01/2024,8,TRUE,890000
16 TIE PLACE ,"Wigram, Christchurch",8042,3,1,2,500,140,1990,630,30/04/2024,9,TRUE,820000
10 TOSLAND STREET ,"Wigram, Christchurch",8042,3,2,2,308,115,2014,640,15/02/2024,7,FALSE,750000
15 VALE TERRACE ,"Wigram, Christchurch",8042,3,2,2,333,139,2015,635,22/08/2023,7,FALSE,750000
25 VALIANT STREET ,"Wigram, Christchurch",8042,3,2,2,313,115,2015,650,9/12/2023,7,FALSE,820000
1/20 WASHBOURNES ROAD ,"Wigram, Christchurch",8042,3,1,2,511,128,1995,495,3/07/2024,7,FALSE,840000
8 WEBSTER ROAD ,"Wigram, Christchurch",8042,3,2,1,252,115,2013,600,11/03/2023,7,FALSE,630000
10 WIERSMA LANE ,"Wigram, Christchurch",8025,3,2,2,341,142,2017,640,14/02/2024,7,FALSE,870000
4 WILLIAM DAWSON CRESCENT ,"Wigram, Christchurch",8025,3,2,2,172,136,2017,670,6/01/2023,10,FALSE,960000
37 ZINNIA WAY ,"Wigram, Christchurch",8025,3,2,2,557,161,2019,750,10/03/2023,7,FALSE,810000
36 ALPORT PLACE ,"Woolston, Christchurch",8023,3,1,1,566,100,1940,550,6/08/2023,7,FALSE,980000
8A BASS STREET ,"Woolston, Christchurch",8062,3,1,2,338,78,2000,520,11/09/2023,7,FALSE,660000
5 BLUEBELL LANE ,"Woolston, Christchurch",8023,3,1,2,318,130,1990,530,4/11/2024,28,TRUE,810000
2/18 BONAR PLACE ,"Woolston, Christchurch",8062,3,1,1,511,90,1975,490,9/01/2023,7,FALSE,780000
40 CHICHESTER STREET ,"Woolston, Christchurch",8023,3,1,2,700,147,2010,650,15/11/2023,7,FALSE,730000
23 CLYDESDALE STREET ,"Woolston, Christchurch",8062,3,1,2,592,93,1970,730,18/07/2023,7,FALSE,910000
8 COB CRESCENT ,"Woolston, Christchurch",8062,3,1,2,557,120,1970,550,20/11/2023,7,FALSE,890000
8 DUNOON PLACE ,"Woolston, Christchurch",8062,3,1,2,566,99,2018,575,18/07/2023,22,FALSE,850000
46 FRENSHAM CRESCENT ,"Woolston, Christchurch",8062,3,1,2,541,120,1970,620,20/07/2023,4,FALSE,850000
4 GATES LANE ,"Woolston, Christchurch",8023,3,1,2,511,98,2015,590,28/08/2023,7,FALSE,850000
6 GROWERS LANE ,"Woolston, Christchurch",8023,3,2,1,450,157,2018,580,14/12/2023,7,FALSE,770000
15 HAIG PLACE ,"Woolston, Christchurch",8023,3,1,1,857,101,1960,580,8/09/2023,7,FALSE,700000
10 HARGOOD STREET ,"Woolston, Christchurch",8062,3,1,2,761,122,1930,470,26/05/2023,7,FALSE,820000
58 HARGOOD STREET ,"Woolston, Christchurch",8062,3,1,2,607,102,1950,519,30/08/2023,7,FALSE,750000
83 HARGOOD STREET ,"Woolston, Christchurch",8062,3,1,2,610,100,1950,590,7/10/2023,7,FALSE,820000
91 HARGOOD STREET ,"Woolston, Christchurch",8062,3,1,1,615,110,1955,530,10/07/2023,26,FALSE,730000
43 HEATHCOTE STREET ,"Woolston, Christchurch",8023,3,1,1,256,95,1950,485,25/05/2023,7,FALSE,720000
57 HOPKINS STREET ,"Woolston, Christchurch",8023,3,1,1,680,140,1920,620,6/02/2023,7,FALSE,980000
15 ISLAY PLACE ,"Woolston, Christchurch",8062,3,1,1,589,110,1970,590,18/03/2024,7,FALSE,740000
139 KOTUKU CRESCENT ,"Woolston, Christchurch",8023,3,2,2,550,165,2000,570,19/02/2024,7,FALSE,710000
10 LAURA KENT PLACE ,"Woolston, Christchurch",8023,3,1,2,705,100,1990,570,22/04/2024,17,TRUE,680000
458 LINWOOD AVENUE ,"Woolston, Christchurch",8062,3,1,1,607,100,1940,490,14/02/2024,7,FALSE,680000
44 MACKENZIE AVENUE ,"Woolston, Christchurch",8023,3,1,2,622,110,1910,500,5/09/2023,7,FALSE,750000
1/56 MACKENZIE AVENUE ,"Woolston, Christchurch",8023,3,2,2,574,130,1960,460,24/10/2023,7,FALSE,870000
101 MACKENZIE AVENUE ,"Woolston, Christchurch",8023,3,1,1,506,93,1920,430,18/07/2023,7,FALSE,680000
139 MACKENZIE AVENUE ,"Woolston, Christchurch",8023,3,1,1,607,93,1920,750,11/06/2023,7,FALSE,770000
145 MACKENZIE AVENUE ,"Woolston, Christchurch",8023,3,1,2,607,110,1920,680,22/03/2024,7,FALSE,700000
54A MACKWORTH STREET ,"Woolston, Christchurch",8062,3,2,2,522,150,2000,600,30/06/2023,8,FALSE,700000
1/64 MACKWORTH STREET ,"Woolston, Christchurch",8062,3,1,2,511,86,2014,495,4/04/2024,7,FALSE,680000
92 MACKWORTH STREET ,"Woolston, Christchurch",8062,3,1,2,739,94,1920,575,25/03/2024,7,FALSE,690000
6 MARCROFT STREET ,"Woolston, Christchurch",8062,3,1,1,511,110,1925,510,9/12/2023,7,FALSE,740000
15 MARCROFT STREET ,"Woolston, Christchurch",8062,3,1,1,406,92,1920,499,10/03/2023,33,FALSE,770000
8/9A MARONAN STREET ,"Woolston, Christchurch",8023,3,2,1,135,99,2023,600,15/12/2023,8,FALSE,740000
49 MARSHALL STREET ,"Woolston, Christchurch",8023,3,1,2,622,100,1925,590,15/04/2024,24,TRUE,810000
8 PECKHAM LANE ,"Woolston, Christchurch",8062,3,1,2,759,82,1980,550,17/01/2024,7,FALSE,800000
48 RADLEY STREET ,"Woolston, Christchurch",8023,3,1,1,511,100,1940,540,19/04/2024,20,TRUE,780000
23 RANDOLPH STREET ,"Woolston, Christchurch",8062,3,1,1,315,101,2014,570,10/09/2023,26,FALSE,730000
23A RANDOLPH STREET ,"Woolston, Christchurch",8062,3,1,1,315,101,2014,560,14/12/2023,7,FALSE,690000
9 RESERVE CLOSE ,"Woolston, Christchurch",8062,3,1,2,518,122,2000,600,8/12/2023,18,FALSE,690000
2/90A RICHARDSON TERRACE ,"Woolston, Christchurch",8023,3,1,2,511,157,1990,535,8/11/2023,7,FALSE,730000
2/18 RUTHERFORD STREET ,"Woolston, Christchurch",8023,3,1,1,511,70,1975,420,14/04/2024,25,TRUE,720000
63 RUTHERFORD STREET ,"Woolston, Christchurch",8023,3,1,2,486,110,1910,480,5/10/2023,7,FALSE,770000
81A RUTHERFORD STREET ,"Woolston, Christchurch",8023,3,1,1,511,110,1930,500,21/02/2024,7,FALSE,770000
14 SAINT ADELA PLACE ,"Woolston, Christchurch",8062,3,1,2,514,150,2014,595,9/01/2023,7,FALSE,780000
5 SAINT FLORIAN PLACE ,"Woolston, Christchurch",8062,3,2,2,452,180,2010,850,24/02/2024,678,FALSE,700000
35 SAINT JOHNS STREET ,"Woolston, Christchurch",8062,3,1,2,754,100,1940,560,26/07/2023,7,FALSE,690000
18 SAINT LUKES STREET ,"Woolston, Christchurch",8062,3,1,1,511,155,1985,600,4/03/2024,7,FALSE,770000
10 SAINT PETERS CLOSE ,"Woolston, Christchurch",8062,3,2,2,472,187,2000,650,25/10/2023,7,FALSE,690000
35 SHEARWATER DRIVE ,"Woolston, Christchurch",8023,3,2,2,511,209,2005,650,21/07/2023,7,FALSE,450000
1/12 SHETLAND STREET ,"Woolston, Christchurch",8062,3,1,1,511,100,1975,420,13/07/2023,7,FALSE,710000
10 SILVESTER STREET ,"Woolston, Christchurch",8023,3,1,1,764,113,1920,570,17/12/2023,7,FALSE,750000
24A SILVESTER STREET ,"Woolston, Christchurch",8023,3,1,2,502,156,2005,625,1/10/2024,7,FALSE,700000
128 SMITH STREET ,"Woolston, Christchurch",8062,3,1,3,680,252,1950,500,7/07/2023,7,FALSE,890000
1/7A SULLIVAN AVENUE ,"Woolston, Christchurch",8023,3,1,1,511,90,1980,590,18/10/2023,7,FALSE,360000
11A SULLIVAN AVENUE ,"Woolston, Christchurch",8023,3,1,2,511,120,1980,535,14/02/2024,7,FALSE,540000
37 SULLIVAN AVENUE ,"Woolston, Christchurch",8023,3,1,1,374,138,1910,590,26/09/2023,47,FALSE,590000
43 SULLIVAN AVENUE ,"Woolston, Christchurch",8023,3,1,1,759,130,1910,620,7/05/2023,7,FALSE,460000
92 SULLIVAN AVENUE ,"Woolston, Christchurch",8023,3,1,1,325,128,1910,475,22/05/2023,22,FALSE,640000
120 SULLIVAN AVENUE ,"Woolston, Christchurch",8023,3,1,1,728,192,1920,590,30/05/2023,7,FALSE,540000
42 TABART STREET ,"Woolston, Christchurch",8023,3,1,1,574,130,1940,465,12/12/2023,7,FALSE,510000
22 TAVENDER STREET ,"Woolston, Christchurch",8023,3,1,2,511,130,2015,650,18/08/2023,7,FALSE,590000
