Street Address,Suburb,Postcode,Bed,Bath,Car,Land Size (m²),Floor Size (m²),Year Built,Last Rental Price,Last Rental Date,Days on Market,Active Listing,Capital Value
16B SAINT ALBANS STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,1,1,-,90,1990,740,24-Jan-24,7,FALSE,720000
73 SAINT ALBANS STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,2,2,612,191,1940,850,28-Nov-23,7,FALSE,1350000
88 SAINT ALBANS STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,2,1,430,128,2012,875,24-Oct-23,7,FALSE,1160000
1/24 SCOTSTON AVENUE ,"ST ALBANS, CHRISTCHURCH",8052,3,1,1,-,100,1960,600,30-Jan-24,13,FALSE,590000
16 SEVERN STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,1,2,650,134,1910,560,7-Jul-23,7,FALSE,810000
18 SEVERN STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,1,1,658,140,1910,670,5-Mar-24,7,FALSE,880000
54 SEVERN STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,1,2,749,143,1930,680,11-Dec-23,7,FALSE,1090000
28A SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,1,2,235,156,2020,650,29-Aug-23,7,FALSE,790000
34 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,1,1,508,100,1940,500,26-Jan-24,7,FALSE,650000
82A SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,2,2,311,142,2017,750,28-Mar-24,7,FALSE,890000
84A SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,1,1,232,117,2015,580,20-Oct-23,7,FALSE,700000
84B SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,1,1,278,116,2015,800,23-Feb-24,7,FALSE,700000
1/119 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,3,1,86,96,2021,690,8-Apr-24,7,FALSE,660000
3/119 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,2,1,85,98,2021,610,24-Oct-23,20,FALSE,660000
5/119 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,2,1,86,98,2021,625,9-Aug-23,23,FALSE,660000
2/121 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,2,1,82,78,2021,560,26-Mar-24,7,FALSE,605000
1/123 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,2,1,76,77,2021,510,7-Feb-24,7,FALSE,600000
2/123 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,2,1,75,78,2021,530,3-May-24,35,TRUE,600000
1/136 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,2,1,181,132,2016,650,18-Aug-23,7,FALSE,780000
3/136 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,2,1,158,127,2016,650,5-Sep-23,7,FALSE,760000
5/136 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,2,1,183,127,2016,640,6-Jul-23,7,FALSE,760000
140C SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,1,2,-,145,2000,550,12-Jan-24,7,FALSE,600000
140I SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,2,2,-,145,2000,540,2-Nov-23,7,FALSE,600000
15 SOMME STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,3,1,348,159,1935,850,9-Jan-24,32,FALSE,1000000
24 SOMME STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,2,2,297,180,2000,800,24-Nov-23,8,FALSE,1270000
42 SOMME STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,1,2,-,136,2007,650,25-Sep-23,7,FALSE,880000
3/44 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3,1,2,-,140,1995,590,28-Aug-23,36,FALSE,415000
66B SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3,1,2,124,148,2000,640,4-Sep-23,7,FALSE,670000
1/86 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3,2,2,-,160,1990,700,8-Sep-23,7,FALSE,810000
1/90 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3,1,2,-,130,1990,620,13-Sep-23,164,FALSE,450000
3/90 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3,1,2,-,130,1990,620,11-Jan-24,7,FALSE,450000
4/90 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3,1,2,-,130,1990,590,15-Jun-23,8,FALSE,450000
139 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3,1,-,473,80,1880,700,18-Dec-23,808,FALSE,770000
173A SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3,1,1,505,141,1945,585,8-Sep-23,7,FALSE,790000
211A SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3,2,2,379,148,2014,800,12-Feb-24,7,FALSE,860000
4/214 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3,1,-,-,120,1975,495,24-Sep-23,7,FALSE,690000
232 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3,1,-,568,150,1950,620,3-May-24,16,TRUE,800000
7 STONEYHURST STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,2,2,190,165,1990,700,16-Jun-23,7,FALSE,850000
3/10 STONEYHURST STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,2,1,-,134,2016,675,29-Aug-23,7,FALSE,810000
11B STONEYHURST STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,2,2,238,158,2000,730,5-Dec-23,7,FALSE,730000
5/20 STONEYHURST STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,1,1,-,100,1970,480,31-Jul-23,7,FALSE,455000
11 TAVENDALE PLACE ,"ST ALBANS, CHRISTCHURCH",8052,3,1,1,706,110,1950,565,22-Jun-23,7,FALSE,790000
2/101 TOMES ROAD ,"ST ALBANS, CHRISTCHURCH",8052,3,2,2,-,210,1990,680,12-Sep-23,5,FALSE,940000
30 TRAFALGAR STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,1,1,556,120,1960,550,9-Jun-23,7,FALSE,690000
1/56 TRAFALGAR STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,1,1,-,110,1980,485,3-Nov-23,7,FALSE,650000
109 TRAFALGAR STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,1,2,402,112,1930,700,26-Feb-24,7,FALSE,790000
42A WEBB STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,2,2,-,180,1980,685,22-Aug-23,7,FALSE,1750000
3/91 WESTMINSTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,3,1,135,123,2023,650,20-Oct-23,7,FALSE,760000
185 WESTON ROAD ,"ST ALBANS, CHRISTCHURCH",8052,3,1,1,546,100,1940,650,31-Oct-23,7,FALSE,870000
1/193 WESTON ROAD ,"ST ALBANS, CHRISTCHURCH",8052,3,1,1,-,120,1940,520,14-Mar-24,7,FALSE,730000
227 WESTON ROAD ,"ST ALBANS, CHRISTCHURCH",8052,3,1,1,701,105,1940,595,27-Jan-24,7,FALSE,660000
9A WINTON STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,1,1,845,120,1960,500,18-Oct-23,7,FALSE,790000
48 WINTON STREET ,"ST ALBANS, CHRISTCHURCH",8014,3,1,1,584,130,1910,350,8-Aug-23,7,FALSE,750000
10A YEOVIL PLACE ,"ST ALBANS, CHRISTCHURCH",8052,3,2,2,676,246,2000,720,27-Sep-23,8,FALSE,1000000
2 DENVIR STREET ,"STROWAN, CHRISTCHURCH",8052,3,2,2,726,100,1940,570,20-Jun-23,7,FALSE,620000
2/8A ELMWOOD ROAD ,"STROWAN, CHRISTCHURCH",8052,3,1,1,-,110,1970,500,5-Jan-24,22,FALSE,570000
122 GLANDOVEY ROAD ,"STROWAN, CHRISTCHURCH",8052,3,1,2,675,130,1950,725,21-Feb-24,28,FALSE,1150000
78 HARTLEY AVENUE ,"STROWAN, CHRISTCHURCH",8052,3,2,2,533,148,1920,680,31-Jan-24,7,FALSE,1090000
52 HAWTHORNE STREET ,"STROWAN, CHRISTCHURCH",8052,3,1,1,-,100,1970,620,27-Mar-24,7,FALSE,530000
137 IDRIS ROAD ,"STROWAN, CHRISTCHURCH",8052,3,1,2,607,114,1940,650,7-Feb-24,7,FALSE,760000
1/182 IDRIS ROAD ,"STROWAN, CHRISTCHURCH",8052,3,2,3,"1,217",300,-,660,21-Nov-23,7,FALSE,650000
1/13 LANSBURY AVENUE ,"STROWAN, CHRISTCHURCH",8052,3,1,1,-,100,1940,600,25-Aug-23,30,FALSE,790000
12 ORKNEY STREET ,"STROWAN, CHRISTCHURCH",8052,3,1,1,607,100,1940,650,22-May-23,7,FALSE,800000
400 PAPANUI ROAD ,"STROWAN, CHRISTCHURCH",8052,3,1,1,-,70,1960,520,17-May-23,7,FALSE,630000
403 PAPANUI ROAD ,"STROWAN, CHRISTCHURCH",8052,3,1,3,837,250,-,570,9-May-23,7,FALSE,650000
1/14 PEEL STREET ,"STROWAN, CHRISTCHURCH",8052,3,1,2,-,150,1980,630,15-Apr-24,24,TRUE,1010000
1/50 SAINT ANDREWS SQUARE ,"STROWAN, CHRISTCHURCH",8052,3,1,2,-,130,1980,650,14-Feb-24,7,FALSE,1000000
57 SEARELLS ROAD ,"STROWAN, CHRISTCHURCH",8052,3,1,1,"1,123",120,1940,650,13-Jul-23,7,FALSE,950000
14 WAIRAKEI ROAD ,"STROWAN, CHRISTCHURCH",8052,3,1,2,658,140,1930,600,6-May-24,25,TRUE,880000
2/15 WESTHOLME STREET ,"STROWAN, CHRISTCHURCH",8052,3,1,1,-,90,1980,500,24-Jun-23,7,FALSE,590000
42 WESTHOLME STREET ,"STROWAN, CHRISTCHURCH",8052,3,1,2,713,100,1940,565,4-Dec-23,13,FALSE,690000
32 EVANS PASS ROAD ,"SUMNER, CHRISTCHURCH",8081,3,2,1,830,153,1960,750,18-Apr-24,21,TRUE,940000
18 MARRINER STREET ,"SUMNER, CHRISTCHURCH",8081,3,2,2,567,284,2005,"1,150",5-Apr-24,7,FALSE,1860000
26 MENZIES STREET ,"SUMNER, CHRISTCHURCH",8081,3,1,1,369,130,1910,520,14-Apr-24,25,TRUE,1095000
1/110 NAYLAND STREET ,"SUMNER, CHRISTCHURCH",8081,3,1,2,-,190,1990,890,26-Aug-23,7,FALSE,1100000
21 PAISLEY STREET ,"SUMNER, CHRISTCHURCH",8081,3,1,1,541,100,1940,590,11-Feb-24,4,FALSE,850000
33 STOKE STREET ,"SUMNER, CHRISTCHURCH",8081,3,2,2,304,140,2014,875,11-Jan-24,7,FALSE,1250000
44 STOKE STREET ,"SUMNER, CHRISTCHURCH",8081,3,1,1,546,150,1950,750,25-Sep-23,7,FALSE,960000
50 VAN ASCH STREET ,"SUMNER, CHRISTCHURCH",8081,3,2,2,873,98,1960,850,8-Jan-24,7,FALSE,860000
3 WHITFIELD STREET ,"SUMNER, CHRISTCHURCH",8081,3,1,-,506,90,1940,600,19-Apr-24,20,TRUE,1040000
39 WIGGINS STREET ,"SUMNER, CHRISTCHURCH",8081,3,1,1,506,106,1905,845,15-Feb-24,7,FALSE,970000
1/2 ALBEMARLE STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,1,96,104,2022,630,10-May-23,12,FALSE,740000
3/2 ALBEMARLE STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,3,1,89,104,2022,620,13-Oct-23,7,FALSE,730000
7/2 ALBEMARLE STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,3,1,89,104,2022,630,23-Jan-24,5,FALSE,730000
15A ANGUS STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,138,111,2006,500,21-Mar-24,9,FALSE,620000
15B ANGUS STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,154,111,2006,470,29-May-23,7,FALSE,620000
3/15 AUSTIN STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,-,90,2017,490,24-Oct-23,7,FALSE,540000
4/15 AUSTIN STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,-,90,2017,515,19-Mar-24,7,FALSE,540000
2/7 BOON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,1,122,91,2023,580,25-Sep-23,7,FALSE,630000
2/27 BOON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,2,-,150,1990,610,28-Mar-24,2,FALSE,520000
30 BOON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,627,110,1910,480,30-May-23,7,FALSE,660000
33 BOON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,251,110,1940,545,4-May-24,5,TRUE,570000
177 BROUGHAM STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,314,115,2010,530,9-Aug-23,7,FALSE,630000
44 BROWNING STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,154,128,2005,550,22-Sep-23,7,FALSE,560000
101 BURKE STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,6,3,519,414,2015,490,16-Apr-24,23,TRUE,1530000
2/113 BURKE STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,1,200,100,2022,620,19-Mar-24,64,FALSE,780000
3/113 BURKE STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,1,154,100,2022,650,11-Dec-23,7,FALSE,760000
2/117 BURKE STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,177,112,2023,650,18-Sep-23,22,FALSE,760000
18 BURLINGTON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,301,86,1915,440,21-Dec-23,7,FALSE,435000
3/34 BURLINGTON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,1,171,146,2019,630,30-Jan-24,7,FALSE,690000
2/178 COLOMBO STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,236,163,2007,650,16-Feb-24,16,FALSE,670000
4/182 COLOMBO STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,-,130,1990,490,25-May-23,7,FALSE,590000
1/32 CROYDON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,2,602,220,-,575,29-Jan-24,7,FALSE,650000
1/23 DEVON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,-,-,180,1910,320,4-Sep-23,7,FALSE,720000
42A DEVON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,154,116,2000,500,30-Nov-23,66,FALSE,480000
42D DEVON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,83,114,2000,500,19-Sep-23,8,FALSE,435000
42F DEVON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,321,114,2000,560,30-Apr-24,9,TRUE,480000
10A DEYELL CRESCENT ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,186,135,2000,590,26-Oct-23,7,FALSE,570000
10C DEYELL CRESCENT ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,223,134,2000,580,14-Sep-23,7,FALSE,570000
22 GIBBON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,379,77,1920,530,11-Apr-24,28,TRUE,640000
26 GIBBON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,430,107,1890,590,9-May-23,46,FALSE,860000
30 HARGEST CRESCENT ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,506,108,1960,500,22-Feb-24,44,FALSE,580000
1/140 HASTINGS STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,519,160,-,580,25-Nov-23,7,FALSE,650000
4/25 HASTINGS STREET WEST ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,-,120,2000,600,19-Jan-24,7,FALSE,540000
28B HASTINGS STREET WEST ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,191,155,2000,Not Disclosed,18-Aug-23,7,FALSE,670000
28C HASTINGS STREET WEST ,"SYDENHAM, CHRISTCHURCH",8023,3,3,2,192,155,2000,585,9-Nov-23,7,FALSE,670000
36A HASTINGS STREET WEST ,"SYDENHAM, CHRISTCHURCH",8023,3,2,2,167,146,2000,635,29-Aug-23,7,FALSE,670000
36B HASTINGS STREET WEST ,"SYDENHAM, CHRISTCHURCH",8023,3,2,2,193,152,2000,570,5-Mar-24,20,FALSE,670000
44 HASTINGS STREET WEST ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,715,140,1905,635,3-Apr-24,7,FALSE,690000
1/100 HASTINGS STREET WEST ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,-,138,2010,610,24-Feb-24,7,FALSE,640000
3/100 HASTINGS STREET WEST ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,-,128,2010,585,17-Dec-23,7,FALSE,610000
5 HUMBOLDT STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,-,678,114,2000,680,25-Jan-24,7,FALSE,740000
10 HUMBOLDT STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,-,304,110,2015,600,2-Nov-23,7,FALSE,650000
15B HUME STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,223,118,2000,500,20-Sep-23,7,FALSE,570000
36 HUME STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,286,120,1990,480,27-Jul-23,7,FALSE,590000
43B HUME STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,286,148,2010,595,30-May-23,14,FALSE,650000
71 HUME STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,2,612,130,1955,620,4-Jan-24,7,FALSE,800000
5 HUTCHESON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,301,112,1905,580,26-Feb-24,7,FALSE,540000
13/16 HUTCHESON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,1,-,129,2000,650,8-Apr-24,7,FALSE,590000
29 HUTCHESON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,-,271,80,1890,520,29-Feb-24,7,FALSE,490000
2/34 HUXLEY STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,-,80,1975,450,18-May-23,7,FALSE,320000
42 HUXLEY STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,607,102,1930,580,30-Nov-23,7,FALSE,700000
60 HUXLEY STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,506,83,1925,700,20-Aug-23,7,FALSE,660000
63B HUXLEY STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,132,127,2006,550,24-Jul-23,7,FALSE,560000
1/70 HUXLEY STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,-,80,1975,495,16-Oct-23,7,FALSE,430000
90 HUXLEY STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,186,139,2006,620,11-May-23,2,FALSE,610000
90B HUXLEY STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,1,155,139,2006,600,16-Apr-24,23,TRUE,630000
128 HUXLEY STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,-,506,90,1930,560,5-May-24,7,TRUE,495000
131 HUXLEY STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,488,91,1915,495,8-Sep-23,7,FALSE,510000
48 KING STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,-,761,110,1910,560,15-Aug-23,36,FALSE,520000
58A KING STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,182,132,2000,600,10-Jan-24,7,FALSE,620000
58D KING STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,203,130,2000,525,20-Sep-23,7,FALSE,620000
4/62 KING STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,-,147,1990,600,2-Jul-23,7,FALSE,600000
66D KING STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,184,148,2000,580,29-Jun-23,7,FALSE,640000
76C KING STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,192,110,1990,500,5-Mar-24,7,FALSE,560000
5/96 KING STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,-,130,1990,560,31-May-23,7,FALSE,520000
109A KING STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,236,110,1990,500,4-Mar-24,7,FALSE,590000
1/147 KING STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,-,60,1985,400,29-Aug-23,8,FALSE,410000
18 LONGFELLOW STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,2,607,140,1920,650,18-Mar-24,7,FALSE,730000
65B LONGFELLOW STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,2,210,134,2000,620,14-Feb-24,7,FALSE,650000
180D MILTON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,171,115,2010,550,9-Aug-23,6,FALSE,530000
182E MILTON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,262,112,2010,580,30-Apr-24,9,TRUE,530000
266 MILTON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,179,134,2010,515,16-Aug-23,29,FALSE,640000
6/21 MONTREAL STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,3,1,136,144,2023,680,18-Mar-24,3,FALSE,760000
1/71 NORWOOD STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,-,160,1985,660,5-Dec-23,22,FALSE,790000
1/35 SCOTT STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,3,1,208,136,2023,675,22-Jun-23,2,FALSE,750000
2/35 SCOTT STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,3,1,166,139,2023,685,26-Jun-23,7,FALSE,740000
5/21 SEDDON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,-,70,1975,500,21-Dec-23,7,FALSE,430000
42B SEDDON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,340,159,2000,650,21-Oct-23,7,FALSE,820000
9 SHINGLE STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,1,142,114,2019,680,8-Apr-24,7,FALSE,650000
1/27 SOUTHAMPTON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,-,85,1940,580,25-May-23,73,FALSE,570000
6/33 SOUTHAMPTON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,2,-,104,2010,560,5-Oct-23,25,FALSE,570000
36I SOUTHAMPTON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,-,123,2000,600,12-Jul-23,15,FALSE,600000
38A SOUTHAMPTON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,1,-,123,2000,595,4-Oct-23,7,FALSE,600000
38C SOUTHAMPTON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,1,-,123,2000,610,8-Feb-24,7,FALSE,600000
38G SOUTHAMPTON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,1,-,123,2000,580,27-Sep-23,7,FALSE,600000
54G SOUTHAMPTON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,-,110,2000,450,30-Jun-23,51,FALSE,550000
66 SOUTHAMPTON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,1,253,146,2005,589,4-Sep-23,7,FALSE,610000
2/74 SOUTHAMPTON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,-,150,1990,580,11-Mar-24,7,FALSE,660000
5/82 SOUTHAMPTON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,1,-,109,2000,550,26-Mar-24,7,FALSE,580000
104A SOUTHAMPTON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,232,112,2010,600,21-Feb-24,7,FALSE,600000
104C SOUTHAMPTON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,352,112,2010,540,11-Apr-24,28,TRUE,600000
132 SOUTHAMPTON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,1,211,125,2010,670,14-Apr-24,25,TRUE,780000
132A SOUTHAMPTON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,1,185,124,2018,650,11-Dec-23,7,FALSE,770000
136 SOUTHAMPTON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,-,110,1930,500,18-Sep-23,7,FALSE,510000
4/140 SOUTHAMPTON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,-,90,1975,530,1-Dec-23,26,FALSE,470000
6/140 SOUTHAMPTON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,-,90,1975,500,23-Nov-23,37,FALSE,470000
10 SOUTHEY STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,506,100,1920,495,19-Mar-24,7,FALSE,550000
36A SOUTHEY STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,1,259,183,2014,695,7-Jul-23,22,FALSE,750000
3/39 SOUTHEY STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,3,1,172,135,2017,600,22-Aug-23,8,FALSE,710000
4/39 SOUTHEY STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,3,1,195,125,2017,650,14-Dec-23,7,FALSE,670000
1/41 SOUTHEY STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,-,114,1975,550,17-Oct-23,7,FALSE,415000
77 STRICKLAND STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,2,506,135,1915,420,5-Dec-23,99,FALSE,680000
172 STRICKLAND STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,2,183,135,2000,650,20-Jun-23,7,FALSE,720000
1/208 STRICKLAND STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,-,120,1990,530,11-Aug-23,8,FALSE,440000
6/208 STRICKLAND STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,-,130,1990,525,28-Nov-23,50,FALSE,500000
12 TENNYSON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,503,101,1925,639,19-Apr-24,20,TRUE,730000
1/15 TENNYSON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,1,220,92,2022,670,25-Mar-24,4,FALSE,820000
2/76 TENNYSON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,2,-,120,1990,565,13-Dec-23,11,FALSE,660000
84 TENNYSON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,534,140,1905,715,15-Jan-24,7,FALSE,770000
1/122 TENNYSON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,-,181,1915,590,5-Jul-23,49,FALSE,475000
124C TENNYSON STREET ,"SYDENHAM, CHRISTCHURCH",8023,3,2,2,466,210,1990,780,8-Mar-24,7,FALSE,990000
4/15 WALTHAM ROAD ,"SYDENHAM, CHRISTCHURCH",8023,3,3,1,142,113,2020,580,14-Jun-23,7,FALSE,580000
3/43 WALTHAM ROAD ,"SYDENHAM, CHRISTCHURCH",8023,3,2,1,226,106,2013,520,15-Dec-23,8,FALSE,610000
6/43 WALTHAM ROAD ,"SYDENHAM, CHRISTCHURCH",8023,3,1,1,225,106,2013,520,18-Aug-23,7,FALSE,610000
4/58 WALTHAM ROAD ,"SYDENHAM, CHRISTCHURCH",8023,3,2,1,129,118,2022,595,30-Aug-23,20,FALSE,560000
5/58 WALTHAM ROAD ,"SYDENHAM, CHRISTCHURCH",8023,3,2,1,161,119,2022,620,12-Mar-24,23,FALSE,580000
6/58 WALTHAM ROAD ,"SYDENHAM, CHRISTCHURCH",8023,3,2,1,154,121,2022,650,5-Jul-23,7,FALSE,580000
