Street Address,Suburb,Postcode,Bed,Bath,Car,Land Size (sqm),Floor Size (sqm),Year Built,Last Rental Price,Last Rental Date,Days on Market,Active Listing,Capital Value,Land Value,Z_Tgt,Z_Bath,Z_Car,Z_Land Size (sqm),Z_Floor Size (sqm),Z_Year Built,Z_Days on Market,Z_Capital Value,Z_Last Rental Price
95 HOLLY ROAD ,"ST ALBANS, CHRISTCHURCH",8014,4.0,3,2.0,412.0,340.0,1995.0,1680.0,2023-11-08,22,False,1840000.0,640000.0,4.226129508196721,674500000.0,0.0,-0.2367235576923077,4.77546,0.4215625,10117500000.0,3.9626875,4.226129508196721
77 RUTLAND STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,733.0,155.0,1905.0,1200.0,2024-01-25,7,False,1800000.0,670000.0,2.1031131147540982,0.0,0.0,0.8042115384615385,-0.21584,-1.0960625,0.0,3.7940625,2.1031131147540982
448 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,218.0,182.0,1910.0,1100.0,2024-10-29,7,False,1550000.0,1430000.0,6.070499999999999,0.0,674500000.0,0.0,2.4188965517241376,-3.03525,0.0,5.995555555555556,6.070499999999999
24 WESTMINSTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,445.0,183.0,1925.0,1050.0,2024-03-19,22,False,1190000.0,590000.0,1.4396704918032786,0.0,0.0,-0.12971153846153846,0.5396,-0.7588125,10117500000.0,1.22253125,1.4396704918032786
18/27 CORNWALL STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,218.0,137.0,2016.0,1000.0,2024-11-26,7,False,820000.0,240000.0,1.218522950819672,0.0,0.0,-0.8658245192307692,-0.70148,0.775675,0.0,-0.33725,1.218522950819672
51 FORFAR STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,237.0,189.0,2021.0,1000.0,2024-07-16,90,False,930000.0,325000.0,1.218522950819672,0.0,0.0,-0.8042115384615385,0.70148,0.8599874999999999,55983499999.99999,0.12646875,1.218522950819672
30 BROWNS ROAD ,"ST ALBANS, CHRISTCHURCH",8014,4.0,1,2.0,218.0,220.0,1920.0,995.0,2023-08-16,35,False,1800000.0,1430000.0,1.1964081967213114,-674500000.0,0.0,-0.8658245192307692,1.53786,-0.843125,18885999999.999996,3.7940625,1.1964081967213114
73B SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,194.0,170.0,2000.0,990.0,2024-08-23,33,False,940000.0,300000.0,1.1742934426229508,0.0,0.0,-0.9436514423076923,0.18886,0.505875,17536999999.999996,0.168625,1.1742934426229508
135 CALEDONIAN ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,534.0,150.0,1925.0,975.0,2024-04-29,4,False,810000.0,660000.0,4.38425,0.0,0.0,3.806107142857143,0.930344827586207,-2.529375,-2023499999.9999998,0.44966666666666666,4.38425
28 RANFURLY STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,715.0,160.0,1905.0,950.0,2024-11-17,7,False,1280000.0,1050000.0,4.047,674500000.0,674500000.0,5.9861875,1.3955172413793102,-3.203875,0.0,3.9720555555555555,4.047
82 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,4.0,3,4.0,712.0,240.0,2013.0,900.0,2024-05-21,7,False,1350000.0,1010000.0,0.776227868852459,674500000.0,1349000000.0,0.7361129807692308,2.0774600000000003,0.7250875,0.0,1.89703125,0.776227868852459
108B RANFURLY STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,401.0,226.0,2005.0,895.0,2024-11-29,7,False,1070000.0,600000.0,0.7541131147540984,0.0,0.0,-0.27239423076923075,1.6997399999999998,0.5901875,0.0,0.71665625,0.7541131147540984
9 SEVERN STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,850.0,270.0,2016.0,895.0,2024-11-26,7,False,1360000.0,510000.0,0.7541131147540984,0.0,0.0,1.1836177884615384,2.88686,0.775675,0.0,1.9391875,0.7541131147540984
181 WESTMINSTER STREET ,"MAIREHAU, CHRISTCHURCH",8013,5.0,3,2.0,994.0,167.0,2000.0,875.0,2024-11-01,7,False,950000.0,620000.0,1.6005084745762712,1.349,-0.6745,0.8193079096045197,-0.9161958333333333,0.44966666666666666,0.0,0.07843023255813954,1.6005084745762712
88 SAINT ALBANS STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,430.0,128.0,2012.0,875.0,2023-10-24,7,False,1160000.0,670000.0,3.0352499999999996,674500000.0,0.0,2.5534642857142855,-0.09303448275862068,0.40469999999999995,0.0,3.072722222222222,3.0352499999999996
84 TRAFALGAR STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,645.0,209.0,2012.0,875.0,2023-09-08,7,False,1400000.0,630000.0,0.6656540983606557,0.0,0.0,0.5188461538461538,1.24108,0.708225,0.0,2.1078125,0.6656540983606557
128A HOLLY ROAD ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,352.0,214.0,2008.0,865.0,2023-09-12,7,False,1250000.0,580000.0,0.6214245901639345,0.0,0.0,-0.43129086538461536,1.3759799999999998,0.640775,0.0,1.47546875,0.6214245901639345
41 ALBANY STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,6,2.0,541.0,352.0,2024.0,850.0,2024-09-21,7,False,2050000.0,670000.0,6.263214285714286,3372500000.0,674500000.0,217863499999.99997,15.401083333333332,0.6745,0.0,13.971785714285714,6.263214285714286
998B COLOMBO STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,208.0,186.0,2008.0,850.0,2023-12-06,8,False,920000.0,400000.0,0.5550803278688524,0.0,0.0,-0.8982524038461539,0.62054,0.640775,674500000.0,0.0843125,0.5550803278688524
998D COLOMBO STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,3.0,302.0,192.0,2008.0,850.0,2024-10-02,7,False,970000.0,530000.0,0.5550803278688524,0.0,674500000.0,-0.5934302884615384,0.78242,0.640775,0.0,0.29509375,0.5550803278688524
49 FORFAR STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,237.0,188.0,2021.0,850.0,2024-10-07,25,False,930000.0,325000.0,0.5550803278688524,0.0,0.0,-0.8042115384615385,0.6745,0.8599874999999999,12141000000.0,0.12646875,0.5550803278688524
26 ROOSEVELT AVENUE ,"ST ALBANS, CHRISTCHURCH",8014,4.0,1,1.0,840.0,150.0,1935.0,850.0,2023-12-11,7,False,1090000.0,740000.0,0.5550803278688524,-674500000.0,-674500000.0,1.1511899038461537,-0.35074,-0.5901875,0.0,0.80096875,0.5550803278688524
73 SAINT ALBANS STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,612.0,191.0,1940.0,850.0,2023-11-28,7,False,1350000.0,900000.0,2.698,674500000.0,674500000.0,4.745589285714286,2.837551724137931,-2.0235,0.0,4.496666666666667,2.698
112 WESTMINSTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,1,1.0,637.0,132.0,1910.0,850.0,2023-09-21,7,False,1190000.0,445000.0,0.5550803278688524,-674500000.0,-674500000.0,0.49290384615384614,-0.83638,-1.01175,0.0,1.22253125,0.5550803278688524
96 FLOCKTON STREET ,"MAIREHAU, CHRISTCHURCH",8013,4.0,2,1.0,657.0,158.0,1930.0,840.0,2024-12-09,25,True,820000.0,395000.0,0.5108508196721311,0.0,-674500000.0,0.5577596153846154,-0.1349,-0.6745,12141000000.0,-0.33725,0.5108508196721311
544A MADRAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,318.0,182.0,2016.0,840.0,2023-10-24,7,False,840000.0,420000.0,0.5108508196721311,0.0,0.0,-0.541545673076923,0.51262,0.775675,0.0,-0.2529375,0.5108508196721311
213 CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,650.0,155.0,1930.0,830.0,2024-03-29,7,False,860000.0,395000.0,0.46662131147540986,0.0,0.0,0.5350600961538462,-0.21584,-0.6745,0.0,-0.168625,0.46662131147540986
12 LINDSAY STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,205.0,132.0,2016.0,830.0,2024-09-11,7,False,1000000.0,335000.0,2.4282,674500000.0,0.0,-0.15658035714285715,0.09303448275862068,0.5396,0.0,1.8736111111111111,2.4282
32 MASSEY CRESCENT ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,511.0,114.0,1920.0,830.0,2024-04-30,7,False,980000.0,570000.0,2.4282,674500000.0,0.0,3.529080357142857,-0.7442758620689655,-2.698,0.0,1.7237222222222222,2.4282
231 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,4.0,1,1.0,506.0,162.0,1935.0,820.0,2024-10-14,7,False,960000.0,560000.0,0.4223918032786885,-674500000.0,-674500000.0,0.06809855769230769,-0.02698,-0.5901875,0.0,0.2529375,0.4223918032786885
87 EDWARD AVENUE ,"EDGEWARE, CHRISTCHURCH",8013,4.0,2,2.0,536.0,161.0,1915.0,800.0,2024-05-30,7,False,820000.0,550000.0,0.33393278688524586,0.0,0.0,0.16538221153846153,-0.05396,-0.9274374999999999,0.0,-0.33725,0.33393278688524586
10 HENDON STREET ,"EDGEWARE, CHRISTCHURCH",8013,4.0,2,2.0,696.0,196.0,2000.0,800.0,2024-08-23,7,False,900000.0,540000.0,0.33393278688524586,0.0,0.0,0.6842283653846154,0.8903399999999999,0.505875,0.0,0.0,0.33393278688524586
123 FRANCIS AVENUE ,"MAIREHAU, CHRISTCHURCH",8013,4.0,2,2.0,690.0,160.0,1930.0,800.0,2023-10-06,7,False,900000.0,430000.0,0.33393278688524586,0.0,0.0,0.6647716346153847,-0.08094,-0.6745,0.0,0.0,0.33393278688524586
2 MERSEY STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,546.0,190.0,1925.0,800.0,2024-11-29,7,False,990000.0,420000.0,0.33393278688524586,0.0,0.0,0.19781009615384615,0.72846,-0.7588125,0.0,0.37940625,0.33393278688524586
84B SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,278.0,116.0,2015.0,800.0,2024-07-12,141,False,700000.0,375000.0,2.0235,0.0,0.0,0.7226785714285714,-0.6512413793103448,0.505875,90382999999.99998,-0.37472222222222223,2.0235
24 SOMME STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,297.0,180.0,2000.0,800.0,2024-08-30,45,False,1270000.0,530000.0,2.0235,674500000.0,674500000.0,0.9515267857142857,2.325862068965517,0.0,25631000000.0,3.897111111111111,2.0235
208 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,5.0,1,1.0,218.0,151.0,1905.0,800.0,2023-12-06,8,False,750000.0,500000.0,1.2575423728813557,-1.349,-1.349,-2.137822033898305,-1.0960625,-3.8221666666666665,674500000.0,-0.5490116279069768,1.2575423728813557
211A SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,379.0,148.0,2014.0,800.0,2024-02-12,7,False,860000.0,440000.0,2.0235,674500000.0,674500000.0,1.9391874999999998,0.8373103448275863,0.47214999999999996,0.0,0.8243888888888888,2.0235
12 GOSSET STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,645.0,125.0,1925.0,795.0,2024-08-18,7,False,950000.0,670000.0,1.9560499999999998,0.0,674500000.0,5.1430625,-0.23258620689655174,-2.529375,0.0,1.498888888888889,1.9560499999999998
142A HOLLY ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,3,2.0,218.0,189.0,2013.0,795.0,2023-09-20,7,False,1200000.0,475000.0,1.9560499999999998,1349000000.0,674500000.0,0.0,2.74451724137931,0.43842499999999995,0.0,3.3725,1.9560499999999998
1/91 WESTMINSTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,3,1.0,185.0,122.0,2023.0,795.0,2024-05-30,7,False,760000.0,245000.0,1.9560499999999998,1349000000.0,0.0,-0.39747321428571425,-0.3721379310344827,0.775675,0.0,0.07494444444444444,1.9560499999999998
32A EVERSLEIGH STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,4,1.0,218.0,129.0,2011.0,790.0,2024-01-15,7,False,750000.0,295000.0,0.2897032786885246,1349000000.0,-674500000.0,-0.8658245192307692,-0.91732,0.6913625,0.0,-0.63234375,0.2897032786885246
36 GOSSET STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,625.0,122.0,1920.0,790.0,2024-07-19,7,False,930000.0,650000.0,1.8885999999999998,674500000.0,0.0,4.902169642857143,-0.3721379310344827,-2.698,0.0,1.349,1.8885999999999998
138C HOLLY ROAD ,"ST ALBANS, CHRISTCHURCH",8014,4.0,5,1.0,158.0,138.0,2015.0,790.0,2023-10-13,7,False,920000.0,390000.0,0.2897032786885246,2023499999.9999998,-674500000.0,-1.060391826923077,-0.6745,0.7588125,0.0,0.0843125,0.2897032786885246
138E HOLLY ROAD ,"ST ALBANS, CHRISTCHURCH",8014,4.0,5,1.0,195.0,139.0,2015.0,790.0,2023-12-04,7,False,940000.0,410000.0,0.2897032786885246,2023499999.9999998,-674500000.0,-0.9404086538461538,-0.64752,0.7588125,0.0,0.168625,0.2897032786885246
490B MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,1.0,326.0,171.0,2005.0,790.0,2024-02-01,7,False,700000.0,430000.0,0.2897032786885246,0.0,-674500000.0,-0.5156033653846154,0.21584,0.5901875,0.0,-0.843125,0.2897032786885246
72A BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,208.0,138.0,2000.0,780.0,2024-04-19,36,False,730000.0,360000.0,0.24547377049180327,0.0,0.0,-0.8982524038461539,-0.6745,0.505875,19560500000.0,-0.71665625,0.24547377049180327
16 EDGEWARE ROAD ,"ST ALBANS, CHRISTCHURCH",8014,5.0,2,3.0,657.0,309.0,2000.0,780.0,2024-10-14,7,False,1320000.0,730000.0,1.166084745762712,0.0,0.0,-0.46490960451977403,0.6801208333333333,0.44966666666666666,0.0,1.2391976744186046,1.166084745762712
541 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,248.0,185.0,2000.0,780.0,2024-04-02,53,False,880000.0,390000.0,0.24547377049180327,0.0,0.0,-0.7685408653846154,0.59356,0.505875,31027000000.0,-0.0843125,0.24547377049180327
17 ROOSEVELT AVENUE ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,708.0,132.0,1920.0,775.0,2024-06-11,7,False,1170000.0,620000.0,1.68625,674500000.0,0.0,5.9018749999999995,0.09303448275862068,-2.698,0.0,3.147666666666667,1.68625
209 WESTMINSTER STREET ,"MAIREHAU, CHRISTCHURCH",8013,4.0,2,1.0,756.0,164.0,1920.0,770.0,2023-12-18,22,False,880000.0,450000.0,0.20124426229508197,0.0,-674500000.0,0.8787956730769231,0.02698,-0.843125,10117500000.0,-0.0843125,0.20124426229508197
132 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,218.0,121.0,1950.0,765.0,2023-12-19,19,False,1100000.0,800000.0,1.55135,0.0,0.0,0.0,-0.41865517241379313,-1.68625,8093999999.999999,2.6230555555555557,1.55135
493D MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,218.0,159.0,2008.0,760.0,2024-04-25,7,False,760000.0,350000.0,1.4838999999999998,674500000.0,674500000.0,0.0,1.349,0.2698,0.0,0.07494444444444444,1.4838999999999998
46A ROOSEVELT AVENUE ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,447.0,185.0,1990.0,760.0,2023-09-01,12,False,960000.0,550000.0,1.4838999999999998,674500000.0,674500000.0,2.758223214285714,2.5584482758620686,-0.33725,3372500000.0,1.5738333333333334,1.4838999999999998
3/296 INNES ROAD ,"MAIREHAU, CHRISTCHURCH",8052,2.0,1,1.0,218.0,85.0,2000.0,750.0,2024-07-09,7,False,510000.0,265000.0,4.336071428571429,0.0,0.0,0.0,0.3934583333333333,-0.4817857142857143,0.0,-0.8672142857142857,4.336071428571429
3/49 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,218.0,150.0,1990.0,750.0,2024-04-10,20,False,640000.0,280000.0,1.349,674500000.0,674500000.0,0.0,0.930344827586207,-0.33725,8768499999.999998,-0.8243888888888888,1.349
1/90 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,3,1.0,129.0,136.0,2019.0,750.0,2024-07-24,7,False,770000.0,325000.0,1.349,1349000000.0,0.0,-1.0719732142857141,0.27910344827586203,0.640775,0.0,0.14988888888888888,1.349
4/113 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,4,1.0,186.0,123.0,2020.0,750.0,2024-01-15,7,False,770000.0,400000.0,1.349,2023499999.9999998,0.0,-0.3854285714285714,-0.3256206896551724,0.6745,0.0,0.14988888888888888,1.349
196 CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,1,1.0,447.0,161.0,1930.0,750.0,2024-11-19,7,False,630000.0,390000.0,0.11278524590163932,-674500000.0,-674500000.0,-0.12322596153846153,-0.05396,-0.6745,0.0,-1.13821875,0.11278524590163932
227A CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,428.0,173.0,2010.0,750.0,2024-08-06,6,False,960000.0,335000.0,1.349,674500000.0,674500000.0,2.5293750000000004,2.000241379310345,0.33725,-674500000.0,1.5738333333333334,1.349
4/30 EVERSLEIGH STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,256.0,165.0,2007.0,750.0,2023-10-04,54,False,880000.0,430000.0,1.349,674500000.0,674500000.0,0.45769642857142856,1.6281034482758618,0.23607499999999998,31701499999.999996,0.9742777777777778,1.349
144A HOLLY ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,207.0,157.0,2010.0,750.0,2024-02-15,7,False,990000.0,430000.0,1.349,674500000.0,674500000.0,-0.13249107142857144,1.2559655172413793,0.33725,0.0,1.7986666666666666,1.349
154 HOLLY ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,159.0,151.0,2012.0,750.0,2024-03-04,26,False,950000.0,390000.0,1.349,0.0,0.0,-0.7106339285714285,0.9768620689655173,0.40469999999999995,12815500000.0,1.498888888888889,1.349
1/28 LINDSAY STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,206.0,136.0,2023.0,750.0,2024-05-03,7,False,850000.0,300000.0,1.349,674500000.0,0.0,-0.14453571428571427,0.27910344827586203,0.775675,0.0,0.7494444444444445,1.349
3/505 MADRAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,299.0,150.0,2013.0,750.0,2024-09-23,7,False,870000.0,380000.0,1.349,674500000.0,674500000.0,0.9756160714285713,0.930344827586207,0.43842499999999995,0.0,0.8993333333333333,1.349
106 MERSEY STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,739.0,120.0,1940.0,750.0,2024-07-05,7,False,780000.0,510000.0,1.349,674500000.0,674500000.0,6.275258928571428,-0.4651724137931035,-2.0235,0.0,0.22483333333333333,1.349
82A SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,311.0,142.0,2017.0,750.0,2024-03-28,7,False,890000.0,385000.0,1.349,674500000.0,674500000.0,1.1201517857142858,0.5582068965517241,0.573325,0.0,1.0492222222222223,1.349
2/136 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,144.0,127.0,2016.0,750.0,2024-12-12,22,True,760000.0,250000.0,1.349,0.0,674500000.0,-0.8913035714285714,-0.13955172413793102,0.5396,10117500000.0,0.07494444444444444,1.349
1/6 WINTON STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,169.0,99.0,2024.0,750.0,2024-08-13,7,False,700000.0,270000.0,4.336071428571429,0.0,0.0,-33050499999.999996,1.180375,0.6745,0.0,0.9635714285714285,4.336071428571429
658B BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,3.0,1,1.0,418.0,130.0,2019.0,740.0,2023-10-25,7,False,800000.0,485000.0,1.2141,0.0,0.0,2.4089285714285715,0.0,0.640775,0.0,0.37472222222222223,1.2141
142A BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,217.0,142.0,2017.0,730.0,2024-08-19,7,False,860000.0,370000.0,1.0792,674500000.0,674500000.0,-0.012044642857142856,0.5582068965517241,0.573325,0.0,0.8243888888888888,1.0792
54 DOVER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,249.0,141.0,2017.0,730.0,2024-08-17,12,False,1000000.0,390000.0,1.0792,674500000.0,0.0,0.3733839285714286,0.5116896551724138,0.573325,3372500000.0,1.8736111111111111,1.0792
2/128 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,4,1.0,198.0,150.0,2022.0,720.0,2023-12-05,8,False,850000.0,295000.0,0.9442999999999999,2023499999.9999998,0.0,-0.24089285714285716,0.930344827586207,0.74195,674500000.0,0.7494444444444445,0.9442999999999999
4/128 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,4,1.0,162.0,149.0,2022.0,720.0,2024-07-15,7,False,850000.0,295000.0,0.9442999999999999,2023499999.9999998,0.0,-0.6745,0.8838275862068966,0.74195,0.0,0.7494444444444445,0.9442999999999999
101 CANON STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,165.0,118.0,2021.0,720.0,2024-08-24,7,False,760000.0,325000.0,0.9442999999999999,674500000.0,0.0,-0.6383660714285714,-0.5582068965517241,0.708225,0.0,0.07494444444444444,0.9442999999999999
1/30 EVERSLEIGH STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,224.0,165.0,2007.0,720.0,2024-12-20,14,True,880000.0,430000.0,0.9442999999999999,674500000.0,674500000.0,0.07226785714285713,1.6281034482758618,0.23607499999999998,4721499999.999999,0.9742777777777778,0.9442999999999999
2/30 EVERSLEIGH STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,257.0,165.0,2007.0,720.0,2024-01-04,7,False,880000.0,430000.0,0.9442999999999999,674500000.0,674500000.0,0.4697410714285714,1.6281034482758618,0.23607499999999998,0.0,0.9742777777777778,0.9442999999999999
45 CANON STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,3,5.0,139.0,153.0,2021.0,710.0,2024-02-27,35,False,950000.0,305000.0,0.8094,1349000000.0,2698000000.0,-0.9515267857142857,1.069896551724138,0.708225,18885999999.999996,1.498888888888889,0.8094
17 KINLOCH STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,3,1.0,134.0,134.0,2023.0,710.0,2024-02-13,15,False,870000.0,330000.0,0.8094,1349000000.0,0.0,-1.01175,0.18606896551724136,0.775675,5396000000.0,0.8993333333333333,0.8094
54 SEVERN STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,749.0,143.0,1930.0,710.0,2024-12-13,21,True,1090000.0,470000.0,0.8094,0.0,674500000.0,6.395705357142857,0.6047241379310344,-2.36075,9442999999.999998,2.548111111111111,0.8094
30D RUTLAND STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,1.0,188.0,108.0,2023.0,705.0,2024-12-12,22,True,740000.0,330000.0,3.468857142857143,674500000.0,0.0,-20235000000.0,1.68625,0.6263214285714286,10117500000.0,1.349,3.468857142857143
202C EDGEWARE ROAD ,"EDGEWARE, CHRISTCHURCH",8013,3.0,3,1.0,181.0,120.0,2024.0,700.0,2024-06-10,21,False,730000.0,250000.0,0.6745,1349000000.0,0.0,-0.4456517857142857,-0.4651724137931035,0.8093999999999999,9442999999.999998,-0.14988888888888888,0.6745
206A EDGEWARE ROAD ,"EDGEWARE, CHRISTCHURCH",8013,3.0,2,1.0,173.0,126.0,2024.0,700.0,2024-04-22,22,False,770000.0,250000.0,0.6745,674500000.0,0.0,-0.5420089285714286,-0.18606896551724136,0.8093999999999999,10117500000.0,0.14988888888888888,0.6745
24 AYLESFORD STREET ,"MAIREHAU, CHRISTCHURCH",8013,3.0,1,2.0,589.0,111.0,1930.0,700.0,2023-10-17,7,False,620000.0,380000.0,0.6745,0.0,674500000.0,4.4685625,-0.8838275862068966,-2.36075,0.0,-0.9742777777777778,0.6745
43 FRANCIS AVENUE ,"MAIREHAU, CHRISTCHURCH",8013,5.0,2,2.0,931.0,237.0,1910.0,700.0,2024-02-12,7,False,620000.0,560000.0,0.8002542372881356,0.0,-0.6745,0.5792316384180791,-0.12927916666666667,-3.5973333333333333,0.0,-0.9568488372093024,0.8002542372881356
115 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,3.0,660.0,141.0,1910.0,700.0,2024-03-05,7,False,1020000.0,810000.0,0.6745,0.0,1349000000.0,5.323732142857144,0.5116896551724138,-3.03525,0.0,2.0235,0.6745
81 CALEDONIAN ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,311.0,90.0,1910.0,700.0,2024-04-17,37,False,660000.0,510000.0,0.6745,0.0,0.0,1.1201517857142858,-1.860689655172414,-3.03525,20235000000.0,-0.6745,0.6745
105 CALEDONIAN ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,126.0,130.0,2012.0,700.0,2023-10-20,7,False,840000.0,340000.0,0.6745,0.0,0.0,-1.108107142857143,0.0,0.40469999999999995,0.0,0.6745,0.6745
972C COLOMBO STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,186.0,148.0,2006.0,700.0,2024-08-24,7,False,710000.0,360000.0,0.6745,674500000.0,0.0,-0.3854285714285714,0.8373103448275863,0.20234999999999997,0.0,-0.29977777777777775,0.6745
50 DOVER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,218.0,150.0,1995.0,700.0,2024-01-24,7,False,750000.0,395000.0,0.6745,674500000.0,674500000.0,0.0,0.930344827586207,-0.168625,0.0,0.0,0.6745
3/9 EDGEWARE ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,128.0,142.0,2020.0,700.0,2024-11-16,57,False,930000.0,320000.0,0.6745,674500000.0,0.0,-1.0840178571428571,0.5582068965517241,0.6745,33725000000.0,1.349,0.6745
4/108 EDGEWARE ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,12.0,135.0,124.0,2022.0,700.0,2024-12-30,4,True,840000.0,285000.0,0.6745,674500000.0,7419500000.0,-0.9997053571428571,-0.27910344827586203,0.74195,-2023499999.9999998,0.6745,0.6745
4/17 EVERSLEIGH STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,218.0,170.0,1990.0,700.0,2023-10-21,7,False,780000.0,325000.0,0.6745,674500000.0,674500000.0,0.0,1.860689655172414,-0.33725,0.0,0.22483333333333333,0.6745
87 FORFAR STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,363.0,129.0,2015.0,700.0,2024-10-24,7,False,800000.0,275000.0,0.6745,0.0,674500000.0,1.7464732142857142,-0.04651724137931034,0.505875,0.0,0.37472222222222223,0.6745
2 KINLEYS LANE ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,218.0,150.0,1990.0,700.0,2024-08-13,7,False,910000.0,415000.0,0.6745,674500000.0,674500000.0,0.0,0.930344827586207,-0.33725,0.0,1.199111111111111,0.6745
